Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1004487,1.10014E+11,RICHLAND CREEK ROAD LANDFILL,BUFORD,GA,30518,5691 SOUTH RICHLAND CREEK ROAD,GWINNETT COUNTY,34.13,-84.04,562212,HH,Waste,"96,345.00",,"96,345.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96,345.00",,,,N,N,N
1002951,1.1002E+11,RIGA/MILL SEAT LANDFILL,BERGEN,NY,14416,303 BREW ROAD,MONROE COUNTY,43.06,-77.93,562212,"C,HH",Waste,"106,534.84",342.2,"106,072.25",120.39,,,,,,,,,"33,295.70",514.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,020.75",,,,N,N,N
1005900,1.10031E+11,RIO GRANDE VALLEY LANDFILL,DONNA,TX,78537,493 East Mile 12 N,HIDALGO COUNTY,26.23,-98.03,562212,HH,Waste,"21,286.50",,"21,286.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,286.50",,,,N,N,N
1007769,1.10007E+11,RIO RANCHO MUNICPAL LANDFILL,RIO RANCHO,NM,87124,1132 33RD STREET,SANDOVAL COUNTY,35.28,-106.67,562212,HH,Waste,"13,617.00",,"13,617.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,617.00",,,,N,N,N
1005717,1.10021E+11,RIVER BIRCH LANDFILL,AVONDALE,LA,70094,2000 S KENNER ROAD,JEFFERSON PARISH,29.94,-90.27,562212,"C,HH",Waste,"510,236.43",,"510,233.75",2.68,,,,,,,,,742.7,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"510,232.50",,,,N,N,N
1003002,1.1E+11,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,FESTUS,MO,63028,1000 RIVER CEMENT ROAD,JEFFERSON COUNTY,38.18,-90.34,327310,"C,H",Minerals,"1,914,471.03","1,909,960.80","1,631.25","2,878.98",,,,,,,,,,784.35,,,,,"1,913,686.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007687,1.10007E+11,RIVERBEND LANDFILL CO.,MCMINNVILLE,OR,97128,13469 SW HWY. 18,YAMHILL COUNTY,45.16,-123.25,562212,"C,HH",Waste,"72,162.40",,"72,088.50",73.9,,,,,,,,,"20,513.00",105.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,057.00",,,,N,N,N
1003601,1.10004E+11,RIVERVIEW LAND PERSERVE,RIVERVIEW,MI,48192,20863 GRANGE ROAD,WAYNE COUNTY,42.16,-83.21,562212,"C,HH",Waste,"232,590.25",62,"232,528.25",,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232,528.25",,,,N,N,N
1013022,1.1E+11,RMI Titanium Company LLC,Niles,OH,44446,1000 Warren Ave,TRUMBULL COUNTY,41.19,-80.78,331491,C,Metals,"28,674.29","28,644.70",13.5,16.09,,,,,,,,,,"28,674.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000633,1.10017E+11,ROANOKE CEMENT CO - CLOVERDALE,TROUTVILLE,VA,24175,6071 CATAWBA ROAD,BOTETOURT COUNTY,37.46,-79.99,327310,"C,H",Minerals,"868,203.51","865,415.50","1,038.75","1,749.26",,,,,,,,,"26,764.00",49.5,,,,,"868,154.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000714,1.1E+11,ROANOKE ELECTRIC STEEL CORPORATION,ROANOKE,VA,24017,102 WESTSIDE BOULEVARD,ROANOKE CITY,37.27,-80,331111,"C,Q",Metals,"78,243.74","78,199.90",20,23.84,,,,,,,,,,"42,828.94",,,,,,,,,,,,"35,414.80",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005146,1.10001E+11,ROBARDS PROCESSING - TYSON CHICKEN INC.,ROBARDS,KY,42452,14660 HIGHWAY 41 SOUTH,HENDERSON COUNTY,37.66,-87.51,311615,C,Other,"54,157.40","54,101.50",25.5,30.4,,,,,,,,,,"54,157.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003481,1.10014E+11,ROBESON COUNTY LANDFILL,ST. PAULS,NC,28384,246 LANDFILL ROAD,ROBESON COUNTY,34.79,-78.91,562212,"C,HH",Waste,"71,560.63",0.3,"71,550.50",9.83,,,,,,,,,"2,728.00",14.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,546.25",,,,N,N,N
1006011,1.10007E+11,ROCHDALE VILLAGE,JAMAICA,NY,11434,132-11 BEDELL ST,QUEENS COUNTY,40.68,-73.77,813990,C,Other,"69,560.09","69,488.30",32.75,39.04,,,,,,,,,,"69,560.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006493,1.10002E+11,ROCHESTER DISTRICT HEATING COOPERATIVE,ROCHESTER,NY,14607,15 - 17 LAWN STREET,MONROE COUNTY,43.15,-77.6,221330,C,Power Plants,"26,993.05","26,964.80",12.75,15.5,,,,,,,,,,"26,993.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002814,1.10044E+11,ROCK ISLAND ARSENAL,ROCK ISLAND,IL,61299,1 Rock Island Arsenal,ROCK ISLAND COUNTY,41.52,-90.54,928110,C,Other,"13,394.15","13,379.60",6.5,8.05,,,,,,,,,,"13,394.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004501,1.10007E+11,ROCKINGHAM COUNTY LANDFILL,MADISON,NC,27025,281 Shuff Road,ROCKINGHAM COUNTY,36.36,-79.84,562212,HH,Waste,"70,362.50",,"70,362.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,362.50",,,,N,N,N
1003465,1.10001E+11,ROCKY MOUNTAIN BOTTLE COMPANY,WHEAT RIDGE,CO,80033,10619 W 50TH AVE,JEFFERSON COUNTY,39.79,-105.12,327213,"C,N",Minerals,"85,876.58","85,816.30",27.5,32.78,,,,,,,,,,"58,607.68",,,,,,,,,"27,268.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002031,1.10016E+11,ROGGEN GAS PLANT,ROGGEN,CO,80652,35409 WELD COUNTY ROAD 18,WELD COUNTY,40.12,-104.39,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"40,737.11","37,216.00","3,500.25",20.86,,,,,,,,,,"34,860.97",,,,,,,,,,,,,,,,,,,5876.142,,,,,,,,,,,,,,,,,,N,N,N
1002241,1.1007E+11,ROHM AND HAAS CHEMICALS LLC,LOUISVILLE,KY,40216,4300 CAMP GROUND ROAD,JEFFERSON COUNTY,38.21,-85.84,325211,C,Other,"3,876.94","3,873.10",1.75,2.09,,,,,,,,,,"3,876.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002076,1.1007E+11,ROHM AND HAAS TEXAS DEER PARK PLANT,DEER PARK,TX,77536,1900 TIDAL RD,HARRIS COUNTY,29.73,-95.1,325110,"C,TT","Chemicals,Waste","303,855.06","302,900.90",799.5,154.66,,,,,,,,,,"303,185.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.75,N,N,N
1001843,1.10009E+11,ROLLING HILLS LANDFILL INC,BUFFALO,MN,55313,175 COUNTY ROAD 37 NE,WRIGHT COUNTY,45.25,-93.87,562212,"C,HH",Waste,"5,552.95",15.2,"5,537.75",,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,537.75",,,,N,N,N
1007832,1.1001E+11,ROLLING MEADOWS LANDFILL,TOPEKA,KS,66618,7352 NW US 75 HWY,SHAWNEE COUNTY,39.18,-95.72,562212,"C,HH",Waste,"55,743.10",161.7,"55,476.50",104.9,,,,,,,,,"29,076.80",311.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,431.75",,,,N,N,N
1004544,1.10007E+11,"ROLLING MEADOWS LANDFILL, INC.",HAZEN,AR,72064,HARMIC ROAD,PRAIRIE COUNTY,34.85,-91.59,562212,HH,Waste,"148,397.00",,"148,397.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148,397.00",,,,N,N,N
1002607,1.10001E+11,ROLLS-ROYCE CORPORATION  PLANT 5 & 8,INDIANAPOLIS,IN,46241,2355 S TIBBS AVE.,MARION COUNTY,39.74,-86.21,336412,C,Other,"15,359.57","15,254.20",33.25,72.12,,,,,,,,,"14,918.80","15,359.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003676,1.10002E+11,ROOSEVELT REGIONAL LANDFILL,ROOSEVELT,WA,99356,500 ROOSEVELT GRADE ROAD,KLICKITAT COUNTY,45.8,-120.18,562212,"C,HH",Waste,"208,589.74",387.1,"208,201.75",0.89,,,,,,,,,,388.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"208,201.25",,,,N,N,N
1001293,1.1E+11,ROQUETTE AMERICA INC,KEOKUK,IA,52632,1003 S. 5TH ST.,LEE COUNTY,40.39,-91.4,311221,C,Other,"420,908.36","418,910.80",747.75,"1,249.81",,,,,,,,,,"420,908.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004416,1.10044E+11,ROSEBURG FOREST PRODUCTS - DILLARD,DILLARD,OR,97432,10599 OLD HIGHWAY 99 SOUTH,DOUGLAS COUNTY,43.09,-123.41,321113,"C,TT","Other,Waste","29,817.44","20,330.30","3,122.75","6,364.39",,,,,,,,,"555,459.90","27,770.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,047.25",N,N,N
1002130,1.10044E+11,ROSEBURG FOREST PRODUCTS - LOUISIANA PARTICLEBOARD,SIMSBORO,LA,71275,486 DURAFLAKE RD,LINCOLN PARISH,32.54,-92.76,321219,C,Other,"40,542.55","40,500.90",19,22.65,,,,,,,,,,"40,542.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005384,1.10044E+11,ROSEBURG LANDFILL,ROSEBURG,OR,97470,376 Roseburg Landfill Road,DOUGLAS COUNTY,43.19,-123.38,562212,HH,Waste,"37,248.00",,"37,248.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,248.00",,,,N,N,N
1004663,1.10007E+11,ROUTE 40 WEST LANDFILL,HAGERSTOWN,MD,21740,12630 EARTH CARE RD.,WASHINGTON COUNTY,39.66,-77.82,562212,"C,HH",Waste,"91,058.85",11.6,"91,047.25",,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,047.25",,,,N,N,N
1000320,1.1E+11,"ROVA Venture, LLC Roanoke Valley I",WELDON,NC,27890,290 POWER PLACE,Halifax,36.44,-77.62,221112,C,Power Plants,"5,221.72","5,193.70",1.5,26.52,,,,,,,,,,"5,221.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006832,1.1E+11,"ROVA Venture, LLC Roanoke Valley II",WELDON,NC,27890,290 POWER PLACE,Halifax,36.44,-77.62,221112,C,Power Plants,997.32,992,0.25,5.07,,,,,,,,,,997.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006996,1.10014E+11,ROWAN COUNTY LANDFILL,WOODLEAF,NC,27054,789 CAMPBELL RD,ROWAN COUNTY,35.76,-80.56,562212,HH,Waste,"88,815.75",,"88,815.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,815.75",,,,N,N,N
1006073,1.10001E+11,ROWAN UNIV,GLASSBORO,NJ,8028,201 MULLICA HILL ROAD,GLOUCESTER COUNTY,39.71,-75.12,611310,C,Other,"25,907.95","25,880.80",12.25,14.9,,,,,,,,,,"25,907.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003697,1.10018E+11,ROXANA LANDFILL,ROXANA,IL,62084,4600 CAHOKIA CREEK RD,MADISON COUNTY,38.82,-90.01,562212,"C,HH",Waste,"212,503.65",124.6,"212,378.75",0.3,,,,,,,,,,125.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212,378.50",,,,N,N,N
1002512,1.1003E+11,ROYAL OAKS LANDFILL,JACKSONVILLE,TX,75766,608 CR 4102,CHEROKEE COUNTY,32,-95.27,562212,HH,Waste,"108,088.00",,"108,088.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108,088.00",,,,N,N,N
1000592,1.10001E+11,RUBICON LLC - GEISMAR PLANT,GEISMAR,LA,70734,9156 HWY. 75,ASCENSION PARISH,30.2,-91.01,325192,C,Chemicals,"62,875.84","62,729.10",49,97.74,,,,,,,,,,"62,875.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005270,1.10044E+11,RUMPKE OF KENTUCKY INC,JEFFERSONVILLE,KY,40337,30 LARISON RD,MONTGOMERY COUNTY,37.95,-83.95,562212,"C,HH",Waste,"192,192.05",16.3,"192,175.75",,,,,,,,,,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,175.75",,,,N,N,N
1005271,1.10044E+11,RUMPKE OF KENTUCKY INC,BUTLER,KY,41006,1374 BRYAN GRIFFIN ROAD,PENDLETON COUNTY,38.74,-84.41,562212,"C,HH",Waste,"145,222.35",110.8,"145,111.25",0.3,,,,,,,,,,111.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,111.00",,,,N,N,N
1002425,1.10005E+11,RUMPKE WASTE INC BROWN COUNTY SANITARY LANDFILL *,GEORGETOWN,OH,45121,9427 BEYERS ROAD,BROWN COUNTY,38.9,-83.9,562212,"C,HH",Waste,"205,721.75",48.6,"205,621.00",52.15,,,,,,,,,"14,516.80",100.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"205,621.00",,,,N,N,N
1006928,1.10042E+11,RUSSELL CMP STN,BALD KNOB,AR,72010,251 CURTIS DAVIS ROAD,WHITE COUNTY,35.34,-91.51,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"59,980.06","49,777.80","10,174.25",28.01,,,,,,,,,,"49,817.61",,,,,,,,,,,,,,,,,,,,10162.45,,,,,,,,,,,,,,,,,N,N,N
1006187,1.10041E+11,RUTGERS UNIVERSITY BUSCH - LIVINGSTON CAMPUSE,PISCATAWAY,NJ,8854,74 Street 1603,MIDDLESEX COUNTY,40.52,-74.43,611310,C,Other,"98,694.53","98,592.60",46.5,55.43,,,,,,,,,,"98,694.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012665,1.1007E+11,RVB West Compressor Station,Lerado,TX,78045,,WEBB COUNTY,27.79,-99.6,211111,"C,W-NGTC",Petroleum and Natural Gas Systems,"29,812.86","23,705.70","6,093.75",13.41,,,,,,,,,,"23,720.66",,,,,,,,,,,,,,,,,,,,6092.2,,,,,,,,,,,,,,,,,N,N,N
1000169,1.10007E+11,Raccoon Creek Power Plant,FLORA,IL,62839,676 CYPRESS DRIVE,Clay,38.7,-88.54,221112,"C,D",Power Plants,"4,357.68","4,353.30",2,2.38,,,,,,,,,,279.55,"4,078.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005645,1.10019E+11,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRAMERCY,LA,70052,1140 JEFFERSON HWY,ST. JAMES PARISH,30.05,-90.67,324199,C,Petroleum and Natural Gas Systems,"223,063.19","222,498.80",167.75,396.64,,,,,,,,,,"223,063.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005848,1.10016E+11,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,SULPHUR,LA,70665,1920 PAK TANK RD.,CALCASIEU PARISH,30.15,-93.34,324199,C,Petroleum and Natural Gas Systems,"274,654.12","273,831.30",245,577.82,,,,,,,,,,"274,654.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005716,1.10023E+11,Rain CII CARBON LLC - NORCO COKE PLANT,NORCO,LA,70079,801 PROSPECT AVE,ST. CHARLES PARISH,30,-90.39,324199,C,Petroleum and Natural Gas Systems,"128,753.35","128,339.50",123,290.85,,,,,,,,,,"128,753.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007785,1.10044E+11,Raleigh County Solid Waste Authority Landfill,Beckley,WV,25801,200 Fernandez Drive,RALEIGH COUNTY,37.82,-81.17,562212,HH,Waste,"119,898.75",,"119,898.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,898.75",,,,N,N,N
1010768,1.10063E+11,Ramsey Gas Plant,Orla,TX,79770,231 County Rd 452,REEVES COUNTY,31.93,-104.02,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"305,286.98","283,550.00","21,637.75",99.23,,,,,,,,,,"175,109.54",,,,,,,,,,,,,,,,,,,130177.444,,,,,,,,,,,,,,,,,,N,N,N
1009244,1.10003E+11,Rangely Gas Plant,Rangely,CO,81648,100 Chevron Road,,40.11,-108.87,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"13,668.10","13,065.70",595.25,7.15,,,,,,,,,,"6,809.32",,,,,,,,,,,,,,,,,,,6858.778,,,,,,,,,,,,,,,,,,N,N,N
1002966,1.10009E+11,Rapids Energy Center,Grand Rapids,MN,55744,502 NW 3rd St.,ITASCA COUNTY,47.26,-93.63,221330,C,Power Plants,"98,371.72","94,899.30",659,"2,813.42",,,,,,,,,"301,767.90","98,371.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001124,1.10006E+11,Rathdrum Combustion Turbine Project,RATHDRUM,ID,83858,5999 W BOEKEL ROAD,Kootenai,47.8,-116.87,221112,"C,D",Power Plants,"39,608.90","39,568.90",18.25,21.75,,,,,,,,,,28.2,"39,580.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001352,1.10046E+11,"Rathdrum Power, LLC",RATHDRUM,ID,83858,9924 WEST LANCASTER ROAD,Kootenai,47.79,-116.92,221112,"C,D",Power Plants,"512,327.15","511,807.10",237.25,282.8,,,,,,,,,,"1,151.80","511,175.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001249,1.10011E+11,Rausch Creek Generation LLC,TREMONT,PA,17981,490 West Main Street,Schuylkill,40.62,-76.45,221112,"C,D",Power Plants,"42,064.50","41,785.00",101,178.5,,,,,,,,,,36.1,"42,028.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000764,1.10033E+11,Ravenswood Generating Station,LONG ISLAND CITY,NY,11101,38-54 VERNON BLVD,Queens,40.76,-73.95,221112,"C,D",Power Plants,"1,558,329.23","1,556,627.40",753,948.83,,,,,,,,,,"4,299.38","1,554,029.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000567,1.10033E+11,Ravenswood Steam Plant,Long Island City,NY,11101,38-54 Vernon Blvd,Queens,40.76,-73.75,221330,C,Power Plants,"9,407.12","9,379.80",8.25,19.07,,,,,,,,,,"9,407.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001062,1.10001E+11,Rawhide Energy Station,Wellington,CO,80549,2700 East County Road 82,Larimer,40.86,-105.02,221112,"C,D",Power Plants,"2,093,713.46","2,077,478.90","5,940.75","10,293.81",,,,,,,,,,294.75,"2,093,418.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010351,1.10055E+11,Rawhide Gas Plant,Big Spring,TX,79720,,GLASSCOCK COUNTY,32.01,-101.28,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"90,790.73","87,815.50","2,927.25",47.98,,,,,,,,,,"72,214.43",,,,,,,,,,,,,,,,,,,18576.3,,,,,,,,,,,,,,,,,,N,N,N
1001195,1.1E+11,Ray D Nixon,FOUNTAIN,CO,80817,6598 RAY NIXON RD,El Paso,38.63,-104.71,221112,"C,D",Power Plants,"1,398,601.83","1,387,638.70","4,009.00","6,954.13",,,,,,,,,"2,920.50",204.93,"1,398,396.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007434,1.10007E+11,Ray Olinger,NEVADA,TX,75173,13835 CTY RD 489,Collin,33.07,-96.45,221112,"C,D",Power Plants,"9,416.96","9,407.10",4.5,5.36,,,,,,,,,,658.35,"8,758.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010287,1.10056E+11,Rayonier Performance Fibers LLC - Yulee Landfill,Yulee,FL,32097,95739 Amelia Concourse,NASSAU COUNTY,30.63,-81.55,562212,TT,Waste,"40,788.00",,"40,788.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,788.00",N,N,N
1000482,1.10008E+11,ReEnergy Black River LLC,FORT DRUM,NY,13602,4515 Euphrates River Valley Road,JEFFERSON COUNTY,44.04,-75.77,221119,"C,D",Power Plants,"63,353.55","55,993.10","1,057.75","6,302.70",,,,,,,,,"512,681.60",0.3,"63,353.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010688,1.10037E+11,Reading Hospital,West Reading,PA,19611,Sixth Avenue and Spruce Street,BERKS COUNTY,40.33,-75.95,622110,C,Other,"32,710.93","32,677.50",15.25,18.18,,,,,,,,,,"32,710.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001883,1.10044E+11,"Real Alloy Recycling, LLC",Morgantown,KY,42261,805 Gardner Lane,BUTLER COUNTY,37.2,-86.72,331314,"C,TT","Metals,Waste","35,014.38","19,672.60","15,330.75",11.03,,,,,,,,,,"19,692.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,321.50",N,N,N
1011365,1.1006E+11,Rebel Gas Plant,Garden City,TX,79739,,GLASSCOCK COUNTY,31.89,-101.7,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"93,886.41","90,311.90","3,531.00",43.51,,,,,,,,,,"68,773.79",,,,,,,,,,,,,,,,,,,25112.616,,,,,,,,,,,,,,,,,,N,N,N
1005042,1.10018E+11,Recology Hay Road,VACAVILLE,CA,95687,6426 HAY ROAD,SOLANO COUNTY,38.31,-121.84,562212,HH,Waste,"55,842.75",,"55,842.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,842.75",,,,N,N,N
1010691,1.10056E+11,Red Bluff Processing Plant,Orla,TX,79770,31.799789 North; 103.929683 West,REEVES COUNTY,31.88,-103.94,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"149,395.93","141,192.50","8,171.25",32.18,,,,,,,,,,"45,158.58",,,,,,,,,,,,,,,,,,,104237.354,,,,,,,,,,,,,,,,,,N,N,N
1012373,1.10068E+11,Red Gate Power Plant,Edinburg,TX,78541,3428 WEST FM 490,HIDALGO COUNTY,26.45,-98.18,221112,"C,DD","Other,Power Plants","106,550.00","106,440.40",50,59.6,,,,,,,,,,"106,550.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011064,1.10057E+11,Red Hills Gas Processing Plant,Jal,NM,88252,1934 W NM Highway 128,LEA COUNTY,32.21,-103.52,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"199,202.91","197,910.10","1,249.00",43.81,,,,,,,,,,"78,131.46",,,,,,,,,,,,,,,,,,,121071.45,,,,,,,,,,,,,,,,,,N,N,N
1006935,1.10021E+11,Red Hills Generation Facility,Ackerman,MS,39735,2391 Pensacola Road,Choctaw,33.38,-89.22,221112,"C,D",Power Plants,"2,733,357.56","2,712,672.60","7,567.00","13,117.96",,,,,,,,,,"2,901.24","2,730,456.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000095,1.10021E+11,Red Oak Power LLC,SAYREVILLE,NJ,8872,832 RED OAK LANE,Middlesex,40.45,-74.35,221112,"C,D",Power Plants,"2,056,119.38","2,054,031.50",952.5,"1,135.38",,,,,,,,,,93.4,"2,056,025.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002909,1.10012E+11,Red River Energy,Rosholt,SD,57260,47333 104th St,ROBERTS COUNTY,45.87,-96.73,325193,C,Other,"48,474.87","48,425.00",22.75,27.12,,,,,,,,,,"48,474.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006774,1.10044E+11,Red Wing Plant,Red Wing,MN,55901,101 5th Street East,GOODHUE COUNTY,44.57,-92.53,221112,C,Power Plants,"87,041.27","82,895.60","1,616.25","2,529.42",,,,,,,,,"101,726.70","87,041.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000824,1.10017E+11,Redbud Power Plant,LUTHER,OK,73054,20922 TRIPLE XXX ROAD,Oklahoma,35.69,-97.22,221112,"C,D",Power Plants,"2,151,636.38","2,149,451.50",996.75,"1,188.13",,,,,,,,,,187,"2,151,449.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000161,1.10001E+11,Redding Power Plant,REDDING,CA,96001,17120 CLEAR CREEK ROAD,Shasta,40.51,-122.43,221112,"C,D",Power Plants,"89,625.72","89,534.20",41.75,49.77,,,,,,,,,,"2,426.64","87,199.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
