GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1000137,110043805148,2020,ST. CROIX VALLEY NATURAL GAS CO.,415 S. SECOND ST.,RIVER FALLS,WI,54022,PIERCE COUNTY,ST CROIX VALLEY NATURAL GAS CO INC,415 S. Second St.,River Falls,WI,54022,100,221210
1000138,110006764171,2020,Lawrenceburg Energy Facility,582 W EADS PARKWAY,LAWRENCEBURG,IN,47025,Dearborn,LIGHTSTONE GENERATION LLC,500 Alexander Park Dr Suite 300,Princeton,NJ,8540,100,221112
1000140,110000330829,2020,SONNEBORN LLC/PETROLIA PLT,100 SONNEBORN LN,PETROLIA,PA,16050,BUTLER COUNTY,HOLLYFRONTIER CORP,600 Parsippany Road  Suite 100,Parsippany,NJ,7054,100,324199
1000141,110031381109,2020,Blue Spruce Energy Center,1751 N POWHATON RD,AURORA,CO,80019,Adams,XCEL ENERGY INC,1800 Larimer 13th Floor c/o Environmental Services,Denver,CO,80202,100,221112
1000143,110007162355,2020,UNIV OF OK HEALTH S/OKC CAMPUS SVCS,800 NE 15TH ST,OKLAHOMA CITY,OK,73104,OKLAHOMA COUNTY,UNIVERSITY OF OKLAHOMA,660 Parrington Oval,Norman,OK,73019,100,611310
1000144,110055650371,2020,Chehalis Generation Facility,1813 BISHOP ROAD,CHEHALIS,WA,98532,Lewis,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1440",Omaha,NE,68131,100,221112
1000145,110014433728,2020,Harrison County Power Project,12039 SH 43 SOUTH,MARSHALL,TX,75670,Harrison,NORTHEAST TEXAS ELECTRIC COOPERATIVE,"1127 Judson Road, Suite 249",Longview,TX,77601,55,221112
1000145,110014433728,2020,Harrison County Power Project,12039 SH 43 SOUTH,MARSHALL,TX,75670,Harrison,EAST TEXAS ELECTRIC COOPERATIVE INC,P.O. Box 631623,Nacogdoches,TX,75963,45,221112
1000146,110017810662,2020,Lower Mount Bethel Energy,6079 DU PUES FERRY ROAD,BANGOR,PA,18013,Northampton,TALEN ENERGY CORP,"1780 Hughes Landing BLVD, Suite 800",The Woodlands,TX,77380,100,221112
1000147,110065165662,2020,Larkspur Energy Faciity,9355 OTAY MESA ROAD,SAN DIEGO,CA,92154,San Diego,MITSUBISHI CORP (AMERICAS),655 Third Avenue,New York,NY,10017,100,221112
1000148,110012215913,2020,"Chambersburg Units 12,13",ALLEMAN ROAD,CHAMBERSBURG,PA,17201,Franklin,"LS Power Development, LLC","Two Tower Center, 11th Floor",East Brunswick,NJ,8816,100,221112
1000149,110006367172,2020,Taconite Harbor Energy Center,8124 West Highway 61,SCHROEDER,MN,55613,Cook,ALLETE INC,30 West Superior Street,Duluth,MN,55802,100,221112
1000150,110024419244,2020,Chuck Lenzie Generating Station,11405 US HIGHWAY 93,APEX,NV,89124,Clark,BERKSHIRE HATHAWAY INC,6226 West Sahara Ave,Las Vegas,NV,89146,100,221112
1000151,110017994376,2020,Peno Creek Energy Center,16303 PIKE 43,BOWLING GREEN,MO,63334,Pike,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63166,100,221112
1000152,110013395003,2020,Crossroads Energy Center (CPU),240 HICKS ST,CLARKSDALE,MS,38614,Coahoma,CLARKSDALE PUBLIC UTILITIES COMMISSION,416 Third Street,Clarksdale,MS,38614,100,221112
1000153,110044905216,2020,"Hanging Rock Power Company, LLC",1395 COUNTY RD 1A,IRONTON,OH,45638,Lawrence,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100,221112
1000156,110066942526,2020,Cleveland-Cliffs Steel LLC,3210 WATLING ST,EAST CHICAGO,IN,46312,Lake,CLEVELAND-CLIFFS INC,200 Public Square,Cleveland,OH,44114,100,331110
1000157,110038363623,2020,Hardin Generating Station,RT 1 BX 1144A SUGAR FACTORY RD,HARDIN,MT,59034,Big Horn,HEOROT POWER HOLDINGS LLC,9 Federal Street,Easton,MD,21601,100,221112
1000158,110007235269,2020,Ascend (Decatur Plant),1050 CHEMSTRAND AVENUE,DECATUR,AL,35601,Morgan,Ascend Performance Materials Holdings Inc,"1010 Travis Street, Suite 900",Houston,TX,77002-3014,100,325199
1000159,110000366318,2020,US Steel (Fairfield Works),5700 VALLEY ROAD,FAIRFIELD,AL,35064,Jefferson,US STEEL CORP,600 Grant Street,Pittsburgh,PA,15219-2800,100,331110
1000161,110001187876,2020,Redding Power Plant,17120 CLEAR CREEK ROAD,REDDING,CA,96001,Shasta,CITY OF REDDING,777 Cypress Ave,Redding,CA,96001,100,221112
1000162,110022766096,2020,Lordsburg Generating Station,2 POWER PLANT ROAD,LORDSBURG,NM,88045,Hidalgo,PNM RESOURCES INC,"414 Silver SE Albquerque,","Albquerque,",NM,87102,100,221112
1000163,110010431648,2020,Mill Creek Combustion Turbine Sta,317 ELM ROAD,BLACKSBURG,SC,29702,Cherokee,DUKE ENERGY CORP,526 South Church St,Charlotte,NC,28202-1803,100,221112
1000165,110006766990,2020,Purdue University-Wade Utility,419 South Grant Street,West Lafayette,IN,47907,Tippecanoe,STATE OF INDIANA,200 West Washington Street,Indianapolis,IN,46204,100,611310
1000166,110037266990,2020,"WestRock Kraft Paper, LLC",100 GASTON ROAD,ROANOKE RAPIDS,NC,27870,Halifax,WESTROCK CO,1000 Abernathy Road NE,Atlanta,GA,30328,100,322121
1000168,110040566633,2020,"Dynegy Energy Washington II, LLC",859 ST RT 83,BEVERLY,OH,45715,Washington,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100,221112
1000169,110007399396,2020,Raccoon Creek Power Plant,676 CYPRESS DRIVE,FLORA,IL,62839,Clay,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63166,100,221112
1000170,110021167011,2020,Newington Energy,200 SHATTUCK WAY,NEWINGTON,NH,3801,Rockingham,ESSENTIAL POWER LLC,"13860 Ballantyne Corporate Place, Suite 300",Charlotte,NC,28277,100,221112
1000171,110014338537,2020,Choctaw County Gen,2446 HIGHWAY 407 WEST,FRENCH CAMP,MS,39745,Choctaw,ENTERGY CORP,10055 Grogan's Mill Road,The Woodlands,TX,77380,100,221112
1000173,110015836069,2020,DTE East China,4490 NORTH RIVER RD,EAST CHINA,MI,48054,Saint Clair,DTE ENERGY CO,One Energy Plaza,Detroit,MI,48226,100,221112
1000174,110022531606,2020,"Buchanan Units 1, 2",RT 626 OFF RT 460,KEEN MOUNTAIN,VA,24631,Buchanan,"LS Power Development, LLC","Two Tower Center, 11th Floor",East Brunswick,NJ,8816,100,221112
1000175,110013666425,2020,Los Esteros Critical Energy Fac,800 THOMAS FOON CHEW WAY,SAN JOSE,CA,95134,Santa Clara,VOLT PARENT LP,717 Texas Ave,Houston,TX,77002,100,221112
1000176,110043969738,2020,LAKE COUNTY CENTRAL PHASE I LANDFILL,13130 COUNTY LANDFILL ROAD,TAVARES,FL,32778,LAKE COUNTY,COUNTY OF LAKE,P.O. Box 7800,Tavares,FL,32778,100,562212
1000179,110010317175,2020,Bernville Station,306 Station Rd,Robesonia,PA,19551,Berks,Enbridge (US) Inc,5400 Westheimer Court,Houston,TX,77056,100,486210
1000180,110010283273,2020,Shermans Dale Station,425 TEXAS EASTERN RD,SHERMANS DALE,PA,17090,Perry,Enbridge (US) Inc,5400 Westheimer Court,Houston,TX,77056,100,486210
1000181,110014356990,2020,Pyramid Generating Station,53 RAMOS FARMS ROAD,LORDSBURG,NM,88045,Hidalgo,TRI-STATE GENERATION & TRANSMISSION ASSOC INC,1100 W. 116th Avenue,Westminster,CO,80234,100,221112
1000182,110028028088,2020,Kalkaska Ct Project #1,1750 PROUGH ROAD SW,KALKASKA,MI,49646,Kalkaska,MICHIGAN PUBLIC POWER AGENCY,809 Centennial Way,Lansing,MI,48917,100,221112
1000183,110000395117,2020,Pixelle Specialty Solutions LLC,232 East 8th Street,CHILLICOTHE,OH,45601,Ross,PIXELLE SPECIALTY SOLUTIONS LLC,232 East 8th Street,CHILLICOTHE,OH,45601,100,322121
1000183,110000395117,2020,Pixelle Specialty Solutions LLC,232 East 8th Street,CHILLICOTHE,OH,45601,Ross,PH GLATFELTER CO,232 East 8th Street,Chillicothe,OH,45601,0,322121
1000184,110001867132,2020,DARTCO OF TEXAS WAXAHACHIE SITE,850 SOLON ROAD,WAXAHACHIE,TX,75165,ELLIS COUNTY,DART CONTAINER CORP,500 Hogsback Road,Mason,MI,48854,96,326140
1000184,110001867132,2020,DARTCO OF TEXAS WAXAHACHIE SITE,850 SOLON ROAD,WAXAHACHIE,TX,75165,ELLIS COUNTY,DART CONTAINER CORP,500 Hogsback Road,Mason,MI,48854,4,326140
1000185,110015663735,2020,Magnet Cove Generating Station,410 HENDERSON ROAD,MALVERN,AR,72104,Hot Spring,ARKANSAS ELECTRIC COOPERATIVE CORP,1 Cooperative Way,Little Rock,AR,72209,100,221112
1000186,110000393333,2020,Procter & Gamble Company - Ivorydale,5201 SPRING GROVE AVE,CINCINNATI,OH,45217,Hamilton,DTE ENERGY CO,One Energy Plaza,Detroit,MI,48226,18.7,325611
1000186,110000393333,2020,Procter & Gamble Company - Ivorydale,5201 SPRING GROVE AVE,CINCINNATI,OH,45217,Hamilton,THE PROCTER & GAMBLE CO,301 E 6th Street,Cincinnati,OH,45202-3307,81.3,325611
1000190,110011385571,2020,Silver Creek Generating Plant,217 MOSES LANE,PRENTISS,MS,39474,Jefferson Davis,COOPERATIVE ENERGY A MISSISSIPPI ELECTRIC COOPERATIVE,7037 US Hwy 49,Hattiesburg,MS,39402,100,221112
1000191,110001516878,2020,BUTLER COUNTY LANDFILL INCORPORATED,3588 R RD,DAVID CITY,NE,68632,BUTLER COUNTY,WASTE CONNECTIONS US INC,"10001 Woodloch Forest Drive, Suite 400",The Woodlands,TX,77380,100,562212
1000192,110000440470,2020,Labadie,226 LABADIE POWER PLANT ROAD,LABADIE,MO,63055,Franklin,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63166,100,221112
1000193,110000583850,2020,INTERNATIONAL WAXES INC,45 Route 446,SMETHPORT,PA,16749,MCKEAN COUNTY,THE INTERNATIONAL GROUP INC,1100 E. Main Street,Titusville,PA,16354,100,324199
1000196,110035614234,2020,International Paper - Pensacola Mill,375 Muscogee Rd,CANTONMENT,FL,32533,ESCAMBIA COUNTY,INTERNATIONAL PAPER CO,6400 Poplar Ave.,Memphis,TN,38017,100,322130
1000197,110011457538,2020,NATIONAL BEEF PACKING CO L.L.C.,2000 EAST TRAIL STREET,DODGE CITY,KS,67801,FORD COUNTY,NATIONAL BEEF PACKING CO LLC,"12200 N Ambassador Drive, Suite 500",Kansas City,MO,64163,81.7368,311611
1000197,110011457538,2020,NATIONAL BEEF PACKING CO L.L.C.,2000 EAST TRAIL STREET,DODGE CITY,KS,67801,FORD COUNTY,US PREMIUM BEEF LTD,12200 N Ambassador Drive,Kansas City,MO,64163,15.07,311611
1000197,110011457538,2020,NATIONAL BEEF PACKING CO L.L.C.,2000 EAST TRAIL STREET,DODGE CITY,KS,67801,FORD COUNTY,TMK HOLDINGS LLC,5964 N Cosby Ave,Kansas City,MO,64151,0.7551,311611
1000197,110011457538,2020,NATIONAL BEEF PACKING CO L.L.C.,2000 EAST TRAIL STREET,DODGE CITY,KS,67801,FORD COUNTY,NATIONAL BEEF PACKING CO LLC,891 Two Rivers Drive,Dokota Dunes,SD,57049,2.4352,311611
1000198,110008054773,2020,LEHIGH WHITE CEMENT CO LLC,200 HOKES MILL ROAD,YORK,PA,17404,YORK COUNTY,LEHIGH WHITE CEMENT CO LLC,1601 Forum Place Suite 1110,West Palm Beach,FL,33401,100,327310
1000201,110012629904,2020,UNIVERSITY OF TENNESSEE STEAM PLANT,1617 LAKE LOUDON BOULEVARD,KNOXVILLE,TN,37996,KNOX COUNTY,UNIVERSITY OF TENNESSEE,2040 Sutherland Avenue,Knoxville,TN,37996,100,611310
1000202,110002071739,2020,"NGPL Station 198 Knoxville, IA",1616 165TH AVE,KNOXVILLE,IA,50138,MARION COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1000203,110008694975,2020,Lakefield Junction Generating,2159 20TH AVE,TRIMONT,MN,56176,Martin,GREAT RIVER ENERGY,12300 Elm Creek Blvd,Maple Grove,MN,55369,100,221112
1000205,110035465387,2020,Okaloosa Gas District,364 Valparaiso Pkwy,Valparaiso,FL,32580,OKALOOSA COUNTY,OKALOOSA GAS DISTRICT,364 Valparaiso Pky,Valparaiso,FL,32580,100,221210
1000206,110007222852,2020,Burrillville,54 Algonquin Lane,Pascoag,RI,2859,PROVIDENCE COUNTY,Enbridge (US) Inc,5400 Westheimer Court,Houston,TX,77056,100,486210
1000207,110012561021,2020,Grays Harbor Energy Center,401 Keys Rd,Elma,WA,98541,GRAYS HARBOR COUNTY,STARK POWER GENERATION I HOLDINGS LLC,3600 S. Lake Dr.,Milwaukee,WI,53235,50,221112
1000207,110012561021,2020,Grays Harbor Energy Center,401 Keys Rd,Elma,WA,98541,GRAYS HARBOR COUNTY,INVENERGY LLC,"1 S. Wacker Drive, Suite 1900",Chicago,IL,60606,50,221112
1000211,110017390839,2020,Elk River,17845 EAST HIGHWAY 10,ELK RIVER,MN,55330,Sherburne,GREAT RIVER ENERGY,12300 Elm Creek Boulevard,Maple Grove,MN,55369-4718,100,221112
1000213,110043970744,2020,Trace Dehydration Facility,509 Natchez Trace Road,Canton,MS,39046,MADISON COUNTY,DENBURY INC,"5851 Legacy Circle, Suite #1200",Plano,TX,75024,100,211120
1000214,110000592788,2020,Cleveland-Cliffs Steel Corporation,6500 N US HIGHWAY 231,ROCKPORT,IN,47635,SPENCER COUNTY,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1000215,110030747645,2020,POLK COUNTY LANDFILL,3477 FM 942 W,LEGGETT,TX,77350,POLK COUNTY,POLK COUNTY TX,"101 West Church Street, Suite 300",Livingston,TX,77351,100,562212
1000216,110043801151,2020,Kekaha Landfill,6900D Kaumualii Highway,Kekaha,HI,96752,KAUAI COUNTY,COUNTY OF KAUAI,"4444 Rice Street, Room 295",Lihue,HI,96766,100,562212
1000217,110002225976,2020,"CHAMBERS OF MISSISSIPPI INC, CLEARVIEW ENVIRONMENTAL CONTROL FACILITY LANDFILL",2253 MUDLINE ROAD,LAKE,MS,39092,SCOTT COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1000218,110013931763,2020,PINE RIDGE RECYCLING & DISPOSAL,5400 REX DR,WINTER GARDEN,FL,34787,ORANGE COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1000219,110000422524,2020,French Island,200 SOUTH BAINBRIDGE STREET,LA CROSSE,WI,54603,La Crosse,XCEL ENERGY INC,200 S Bainbridge St,La Cross,WI,54601,100,221112
1000222,110017414172,2020,Sumpter Plant,8509 RAWSONVILLE ROAD,BELLEVILLE,MI,48111,Wayne,WOLVERINE POWER SUPPLY COOPERATIVE INC,10125 W. Watergate Road,Cadillac,MI,49601,100,221112
1000223,110014336806,2020,Greater Des Moines Energy Center,4401A CARLISLE RD,PLEASANT HILL,IA,50317,Polk,BERKSHIRE HATHAWAY INC,3555 Farnam Street,Omaha,NE,68131,100,221112
1000225,110043787783,2020,CPI USA North Carolina Southport,1281 POWERHOUSE DR SE,SOUTHPORT,NC,28461,Brunswick,CPI USA NORTH CAROLINA LLC,"1281 Powerhouse Dr, SE",Southport,NC,28461,100,221112
1000226,110000347045,2020,CPI USA North Carolina Roxboro,331 ALLIE CLAY RD,ROXBORO,NC,27573,Person,CPI USA North Carolina LLC,331 Allie Clay Road,Roxboro,NC,27573,100,221112
1000228,110000350478,2020,International Paper - New Bern Mill,1785 Weyerhaeuser Road,Vanceboro,NC,28586,Craven,INTERNATIONAL PAPER CO,6400 Poplar Avenue,Memphis,TN,38197,100,322110
1000229,110013794000,2020,Domtar Paper Company LLC - Plymouth,NC HWY 149 N,PLYMOUTH,NC,27962,Martin,DOMTAR CORP,100 Kingsley Park Dr.,Fort Mill,SC,29715-6476,100,322110
1000230,110009846480,2020,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716,Haywood,REYNOLDS CONSUMER PRODUCTS HOLDINGS LLC,"200 Tri-State International Drive, Suite 200",Lincolnshire,IL,60069,100,322110
1000232,110000574423,2020,Eastman Chemical Company,EASTMAN ROAD AND LINCOLN ST,KINGSPORT,TN,37662,Sullivan,Eastman Chemical Co,100 North Eastman Road,Kingsport,TN,37660,100,325211
1000233,110001116934,2020,US Steel (Edgar Thomson),13th Street and Braddock Avenue,Braddock,PA,15104,Allegheny,US STEEL CORP,600 Grant Street,Pittsburgh,PA,15219-2800,100,331110
1000234,110006710684,2020,The University of NC Chapel Hill,501 CAMERON AVE,CHAPEL HILL,NC,27599,Orange,STATE OF NORTH CAROLINA,2 South Salisbury St.,Raleigh,NC,27601-2903,100,611310
1000236,110006010583,2020,Portside Energy,6290 US HWY 12,PORTAGE,IN,46368,Porter,PERC HOLDINGS 1 LLC,"2215 South York Road, Suite 202",Oak Brook,IL,60523,100,221122
1000237,110013372974,2020,Sundance Power Plant,2060 SUNDANCE ROAD,CASA GRANDE,AZ,85228,Pinal,PINNACLE WEST CAPITAL CORP,400 N. 5th Street,Phoenix,AZ,85004,100,221112
1000240,110000359950,2020,"SP Fiber Technologies Southeast, LLC",709 PAPERMILL ROAD,DUBLIN,GA,31027,LAURENS COUNTY,WESTROCK CO,1000 Abernathy Road NE,Atlanta,GA,30328,100,322121
1000241,110009523319,2020,Kyrene Generating Station,7005 S KYRENE RD,TEMPE,AZ,85283,Maricopa,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,P.O. Box 52025,Phoenix,AZ,85072,100,221112
1000243,110000790653,2020,Holcim (US) INC JOPPA PLANT,2500 PORTLAND RD,GRAND CHAIN,IL,62941,MASSAC COUNTY,HOLCIM PARTICIPATIONS (US) INC,"8700 W Bryn Mawr Avenue, Suite 300N",Chicago,IL,60631,100,327310
1000244,110013329558,2020,Bennett Mountain Power Project,2750 NE Industrial Way,Mountain Home,ID,83647,Elmore,IDACORP INC,1221 W Idaho St,Boise,ID,83702,100,221112
1000245,110022357251,2020,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",17950 98TH ST SE,FAIRMOUNT,ND,58030,RICHLAND COUNTY,ALLIANCE PIPELINE LP,"6385 Old Shady Oak Road, Suite 150",Eden Prairie,MN,55344,50,486210
1000245,110022357251,2020,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",17950 98TH ST SE,FAIRMOUNT,ND,58030,RICHLAND COUNTY,ENBRIDGE ENERGY MANAGEMENT LLC,"1100 Louisiana St., Suite 3300",Houston,TX,77002,50,486210
1000246,110005972224,2020,Frank M Tait Station,2101 ARBOR BLVD,MORAINE,OH,45439,Montgomery,ROCKLAND POWER PARTNERS II LP,"24 Waterway Avenue, Suite 400",Woodlands,TX,77380,100,221112
1000247,110000863469,2020,SIGNAL MOUNTAIN CEMENT CO,1201 SUCK CREEK ROAD,CHATTANOOGA,TN,37405,HAMILTON COUNTY,RC LONESTAR INC,100 Brodhead Road,Bethlehem,PA,18017,100,327310
1000248,110000409291,2020,"Otsego Paper, Inc.",320 NORTH FARMER ST,OTSEGO,MI,49078,Allegan,USG CORP,550 W. Adams Street,Chicago,IL,60661,100,322121
1000249,110022398369,2020,West Campus Cogeneration Facility,515 WALNUT ST,MADISON,WI,53701,Dane,MGE ENERGY INC,133 S Blair St P.O. Box 1231,Madison,WI,53701-1231,100,221112
1000250,110001697049,2020,Santan,1005 S VAL VISTA DRIVE,GILBERT,AZ,85296,Maricopa,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,P.O. Box 52025,Phoenix,AZ,85072,100,221112
1000251,110007881998,2020,Grant Town Power Plant,228 ABPP Drive,GRANT TOWN,WV,26574,Marion,AMERICAN BITUMINOUS POWER PARTNERS LP,228 ABPP Drive,Grant Town,WV,26574,100,221112
1000253,110000344903,2020,Morgantown Energy Facility,555 BEECHURST AVE,MORGANTOWN,WV,26505,Monongalia,VICINITY ENERGY,100 Franklin Street,Boston,MA,2110,100,221112
1000254,110000875367,2020,Eagle Natrium LLC - Natrium Plant,"15696 Energy Road, State Route 2",Proctor,WV,26055,Marshall,WESTLAKE CHEMICAL CORP,2801 Post Oak Blvd.,Houston,TX,77056,100,325180
1000255,110002400731,2020,"Optim Energy Altura Cogen, LLC",2330 SHELDON ROAD,CHANNELVIEW,TX,77530,Harris,OPTIM ENERGY LLC,"8403 Colesville Road, Suite 915",Silver Spring,MD,20910,100,221112
1000256,110000870013,2020,"WestRock Virginia, Covington",104 EAST RIVERSIDE ST,COVINGTON,VA,24426,Alleghany,WESTROCK CO,1000 Abernathy Road NE,Atlanta,GA,30328,100,322130
1000258,110000560492,2020,International Paper-Franklin Mill,34040 UNION CAMP DR,FRANKLIN,VA,23851,Isle of Wight,INTERNATIONAL PAPER CO,6400 Poplar Avenue,Memphis,TN,38197,100,322121
1000259,110000542743,2020,Birchwood Power Facility,10900 BIRCHWOOD DRIVE,KING GEORGE,VA,22485,King George,POWER HOLDING LLC,901 Main Avenue,Norwalk,CT,6851,50,221112
1000259,110000542743,2020,Birchwood Power Facility,10900 BIRCHWOOD DRIVE,KING GEORGE,VA,22485,King George,J-POWER USA DEVELOPMENT CO LTD,1900 East Golf Road Suite 1030,Schaumburg,IL,60173,50,221112
1000260,110057387420,2020,Cleveland-Cliffs Weirton LLC,100 Pennsylvania Avenue,WEIRTON,WV,26062,Hancock,CLEVELAND-CLIFFS INC,200 Public Square,Cleveland,OH,44114,100,331110
1000261,110017414742,2020,Ingredion Incorporated Argo Plant,6400 SOUTH ARCHER AVE,BEDFORD PARK,IL,60501,Cook,INGREDION INC,#5 Westbrook Corporate Center,Westchester,IL,60154,100,311221
1000262,110010380097,2020,"WestRock Coated Board, LLC",1817 Highway 165 South,PHENIX CITY,AL,36868,Russell,WESTROCK CO,1000 Abernathy Road NE,Atlanta,GA,30328,100,322121
1000263,110000341489,2020,Gordonsville Power Station,819 Hill Road,GORDONSVILLE,VA,22942,Louisa,DOMINION ENERGY INC,120 Tredegar St,Richmond,VA,23219,100,221112
1000264,110043795275,2020,Goose Creek Power Plant,760 EAST 2150 NORTH ROAD,MONTICELLO,IL,61856,Piatt,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63166,100,221112
1000265,110017805730,2020,"Dynegy Energy Fayette, II LLC",100 ENERGY DRIVE,MASONTOWN,PA,15461,Fayette,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100,221112
1000267,110014360057,2020,Edgewood Energy,WEST END CAMPUS ROAD,BRENTWOOD,NY,11717,Suffolk,J POWER USA DEVELOPMENT CO LTD,1600 East Golf Road,Schaumburg,IL,60173,100,221112
1000268,110070696981,2020,Shoreham Energy,227 N COUNTY RD,SHOREHAM,NY,11719,Suffolk,J POWER USA DEVELOPMENT CO LTD,1900 East Golf Road,Schaumburg,IL,60173,100,221112
1000269,110032885723,2020,Marcus Hook Energy Center - MH750,100 Green Street,Marcus Hook,PA,19061,Delaware,STARWOOD CAPITAL GROUP LLC,"5 Greenwich Office Park, 2nd Floor",Greenwich,CT,6831,50,221112
1000269,110032885723,2020,Marcus Hook Energy Center - MH750,100 Green Street,Marcus Hook,PA,19061,Delaware,JERA ENERGY AMERICA LLC,1980 Post Oak Blvd Ste 1750,Houston,TX,77056-3839,50,221112
1000270,110022706008,2020,Valencia Power Plant,55 CHRISTINE DRIVE,BELEN,NM,87002,Valencia,SOUTHWEST GENERATION OPERATING CO LLC,600 Seventeenth Street,Denver,CO,80202,100,221112
1000271,110017766719,2020,Rocky Mountain Energy Center,6211 WELD COUNTY RD 51,KEENESBURG,CO,80643,Weld,XCEL ENERGY INC,1800 Larimer 13th Floor c/o Environmental Services,Denver,CO,80202,100,221112
1000272,110000745114,2020,UCC South Charleston Plant,MACCORKLE AVE,SOUTH CHARLESTON,WV,25303,Kanawha,DOW INC,2030 Dow Center 1790 Building,Midland,MI,48674,100,325199
1000273,110000343922,2020,"GP Big Island, LLC",9363 Lee Jackson Hwy,BIG ISLAND,VA,24526,Bedford,KOCH INDUSTRIES INC,4111 E 37th Street North,Wichita,KS,67220,100,322130
1000274,110000392557,2020,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,Butler,CLEVELAND-CLIFFS INC,200 Public Square,Cleveland,OH,44114,100,331110
1000276,110000587179,2020,INV. Camden Plant,643 HIGHWAY 1 SOUTH,LUGOFF,SC,29078,Kershaw,KOCH INDUSTRIES INC,4111 E 37th Street North,Wichita,KS,67220-3203,100,325220
1000277,110020013590,2020,Jasper County Generating Facility,10719 PURRYSBURG ROAD,HARDEEVILLE,SC,29927,Jasper,DOMINION ENERGY INC,120 Tredegar St,Richmond,VA,23219,100,221112
1000278,110027833441,2020,Walter M. Higgins III Generating Station,1275 E PRIMM BLVD,PRIMM,NV,89019,Clark,BERKSHIRE HATHAWAY INC,6226 West Sahara,Las Vegas,NV,89146,100,221112
1000282,110003256066,2020,"DTE Calvert City, LLC",480 N MAIN,CALVERT CITY,KY,42029,Marshall,DTE ENERGY CO,One Energy Plaza,Detroit,MI,48226,100,221330
1000283,110015375556,2020,Henrietta Peaker Plant,16027 25TH AVE,LEMOORE,CA,93245,Kings,MIDDLE RIVER POWER LLC,"570 Lake Cook Road, Suite 126",Deerfield,IL,60015,100,221112
1000284,110012147747,2020,Beatrice,20261 SW 61ST RD,BEATRICE,NE,68310,Gage,NEBRASKA PUBLIC POWER DISTRICT,1414 15th Street,Columbus,NE,68601,100,221112
1000286,110041995758,2020,Naval Station - Great Lakes,"310 Seabee Way, Bldg. 1H",Great Lakes,IL,60088,LAKE COUNTY,US GOVERNMENT,,,,,,928110
1000287,110009362732,2020,BLACK HAWK COUNTY SANITARY LANDFILL,1509 EAST WASHBURN ROAD,WATERLOO,IA,50701,BLACK HAWK COUNTY,COUNTY OF BLACK HAWK,"229 East Park Ave, PO Box 208",Waterloo,IA,50704,100,562212
