Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1009291,1.10001E+11,"SILVER EAGLE REFINING, INCORPORATED",EVANSTON,WY,82930,2990 COUNTY ROAD 180,UINTA COUNTY,41.26,-110.81,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","20,147.49","19,545.00",518.75,83.74,,,,,,,,,,"15,595.37",,,,,,,,,,,,,,,,,,,,,,,,,"4,552.12",,,,,,,,,,,,N,N,N
1007816,1.10003E+11,SIMI VALLEY LANDFILL & RECYCLING CENTER,SIMI VALLEY,CA,93065,2801 NORTH MADERA ROAD,VENTURA COUNTY,34.28,-118.8,562212,"C,HH",Waste,"231,462.25",194.4,"231,267.25",0.6,,,,,,,,,,195.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231,267.00",,,,N,N,N
1004194,1.1007E+11,SIMMONS FOODS INC-SOUTHWEST CITY,SOUTH WEST CITY,MO,64863,10700 HIGHWAY 43 NORTH,MCDONALD COUNTY,36.54,-94.58,311613,"C,II","Other,Waste","69,286.96","51,656.80","17,601.25",28.91,,,,,,,,,,"51,709.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,577.00",,,N,N,N
1003087,1.10001E+11,SIMPLOT PHOSPHATES,ROCK SPRINGS,WY,82901,515 S HWY 430,SWEETWATER COUNTY,41.54,-109.13,325312,"C,G,Z",Chemicals,"365,760.50","365,746.50",6.25,7.75,,,,,,,,,,"13,238.60",,,,"293,456.00",,,,,,,,,,,,,,,,,,,,,,"59,065.90",,,,,,,,,,,N,N,N
1007218,1.10012E+11,SINCLAIR CASPER REFINING COMPANY,CASPER,WY,82609,5700 EAST HIGHWAY 20/26,NATRONA COUNTY,42.51,-106.14,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","275,908.67","268,964.10","6,113.75",830.82,,,,,,,,,,"133,698.86",,,,,,,,,,,,,,,,,,,,,,,,,"142,209.81",,,,,,,,,,,,N,N,N
1007217,1.1E+11,SINCLAIR OIL CORPORATION,SINCLAIR,WY,82334,100 EAST LINCOLN AVENUE,CARBON COUNTY,41.78,-107.1,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","1,165,949.57","1,151,424.20","12,286.50","2,238.87",,,,,,,,,,"567,299.11",,,,,,,,,,,"296,910.70",,,,,,,,,,,,,,"301,739.76",,,,,,,,,,,,N,N,N
1002656,1.10036E+11,SIOUX FALLS REGIONAL SANITARY LANDFILL (SFRSL),Hartford,SD,57033,26750 464TH AVE,MINNEHAHA COUNTY,43.5,-96.93,562212,HH,Waste,"30,745.25",,"30,745.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,745.25",,,,N,N,N
1002809,1.10011E+11,SIOUXLAND ENERGY COOPERATIVE,SIOUX CENTER,IA,51250,3890 GARFIELD AVENUE,SIOUX COUNTY,43.08,-96.23,325193,C,Other,"60,030.32","59,968.40",28.25,33.67,,,,,,,,,,"60,030.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005683,1.1003E+11,"SIOUXLAND ETHANOL, LLC",JACKSON,NE,68743,1501 KNOX BOULEVARD,DAKOTA COUNTY,42.46,-96.6,325193,C,Other,"85,026.21","84,892.30",53.75,80.16,,,,,,,,,"9,012.60","85,026.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012436,1.1007E+11,SKB Lansing Landfill,Austin,MN,55912,52563 243rd Streed,MOWER COUNTY,43.71,-93,562212,TT,Waste,"46,746.25",,"46,746.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,746.25",N,N,N
1000354,1.1E+11,SKYWATER TECHNOLOGY INC,BLOOMINGTON,MN,55425,2401 E. 86TH ST.,HENNEPIN COUNTY,44.85,-93.24,334413,"C,I",Other,"102,334.69","4,322.30",2,540.87,"6,938.57","78,560.82","2,920.68","1,792.24","7,240.00",17.21,0,,,"4,326.68",,,,,,"98,008.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002625,1.10007E+11,SLAUGHTER GASOLINE PLANT,SUNDOWN,TX,79372,,HOCKLEY COUNTY,33.47,-102.56,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","46,754.53","45,914.50",815,25.03,,,,,,,,,,"42,729.04",,,,,,,,,,,,,,,,,,,4025.492,,,,,,,,,,,,,,,,,,N,N,N
1011611,1.1007E+11,"SM 128 A, A-PRD, SA-2 (Complex ID # 21864)",Offshore,LA,0,,,28.32,-91.91,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"23,511.00","11,730.40","11,773.75",6.85,,,,,,,,,,"11,737.05",,,,,,,,,,,,,,,,,,11773.95,,,,,,,,,,,,,,,,,,,N,N,N
1009676,1.1007E+11,SM 268 A & A-PRD (Complex ID # 21739),Offshore,LA,0,,,29.12,-91.87,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"36,138.85","12,011.00","24,121.00",6.85,,,,,,,,,,"11,994.55",,,,,,,,,,,,,,,,,,24144.3,,,,,,,,,,,,,,,,,,,N,N,N
1003981,1.10014E+11,SMI STEEL LLC,BIRMINGHAM,AL,35212,101 50TH STREET SOUTH,JEFFERSON COUNTY,33.53,-86.76,331110,"C,Q",Metals,"114,697.05","114,656.50",18.5,22.05,,,,,,,,,,"39,344.95",,,,,,,,,,,,"75,352.10",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003666,1.10007E+11,SMITH GAP REGIONAL LANDFILL,SALEM,VA,24153,8484 BRADSHAW RD,ROANOKE COUNTY,37.29,-80.21,562212,HH,Waste,"73,544.75",,"73,544.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,544.75",,,,N,N,N
1012111,1.1007E+11,SMITHFIELD FARMLAND CORP-MONMOUTH,MONMOUTH,IL,61462,1220 N 6TH STREET,WARREN COUNTY,40.93,-90.64,311611,C,Other,"24,999.06","24,973.30",11.75,14.01,,,,,,,,,,"24,999.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011725,1.10011E+11,SMITHFIELD FRESH MEATS CORP - MILAN,MILAN,MO,63556,22123 HIGHWAY 5,SULLIVAN COUNTY,40.22,-93.12,311611,"C,II","Other,Waste","29,785.35","26,786.70","2,983.75",14.9,,,,,,,,,,"26,814.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,971.25",,,N,N,N
1005415,1.1E+11,SMITHFIELD FRESH MEATS CORP-DENISON,DENISON,IA,51442,800 INDUSTRIAL DRIVE,CRAWFORD COUNTY,42.03,-95.36,311611,"C,II","Other,Waste","56,446.43","31,294.60","25,134.25",17.58,,,,,,,,,,"31,326.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,119.50",,,N,N,N
1004116,1.1E+11,SMITHFIELD FRESH MEATS CORP-SMITHFIELD,SMITHFIELD,VA,23430,601 NORTH CHURCH STREET,ISLE OF WIGHT COUNTY,36.99,-76.63,311612,"C,II","Other,Waste","91,710.00","25,246.20","66,449.50",14.3,,,,,,,,,,"25,272.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,437.50",,,N,N,N
1004497,1.10012E+11,SMITHS CREEK LANDFILL,Smiths Creek,MI,48074,6779 Smiths Creek Road,ST. CLAIR COUNTY,42.92,-82.59,562212,"C,HH",Waste,"153,650.20",31.2,"153,619.00",,,,,,,,,,,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153,619.00",,,,N,N,N
1003157,1.10027E+11,SNF Holding Company,RICEBORO,GA,31323,One CHEMICAL PLANT RD,LIBERTY COUNTY,31.74,-81.43,325998,C,Chemicals,"58,578.58","58,518.30",27.5,32.78,,,,,,,,,,"58,578.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005159,1.10001E+11,SNG Plant,Kapolei,HI,96707,91-390 Kauhi Street,HONOLULU COUNTY,21.31,-158.09,221210,"C,PP,W-LNGIE","Petroleum and Natural Gas Systems,Suppliers of CO2","26,787.82","26,715.60",30.5,41.72,,,,,,,,,,"26,778.07",,,,,,,,,,,,,,,,,,,,,,,9.75,,,,,,,,,,,,,,N,N,N
1001850,1.10044E+11,"SNG Station 4020 Bear Creek Storage, LA",Natchitoches,LA,71457,195 State Hwy. 504 ,NATCHITOCHES PARISH,31.73,-93.06,486210,"C,W-UNSTG",Petroleum and Natural Gas Systems,"48,238.68","44,361.90","3,851.75",25.03,,,,,,,,,,"44,403.23",,,,,,,,,,,,,,,,,,,,,3835.45,,,,,,,,,,,,,,,,N,N,N
1009337,1.10001E+11,"SNG Station 4132 Louisville, MS",Louisville,MS,39339,709 Metts Street,WINSTON COUNTY,33.13,-89.07,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"34,592.60","27,381.60","7,195.50",15.5,,,,,,,,,,"27,401.80",,,,,,,,,,,,,,,,,,,,7190.8,,,,,,,,,,,,,,,,,N,N,N
1010480,,"SNG Station 4140 Reform, AL",Reform,AL,35481,"33:21:35, -88:01:04",,33.36,-88.02,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"17,011.20","12,389.10","4,615.25",6.85,,,,,,,,,,"12,396.40",,,,,,,,,,,,,,,,,,,,4614.8,,,,,,,,,,,,,,,,,N,N,N
1008249,1.10001E+11,"SNG Station 4152 Tarrant, AL",Tarrant,AL,35217,666 Springdale Rd,JEFFERSON COUNTY,33.59,-86.77,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"19,046.64","17,160.60","1,876.50",9.54,,,,,,,,,,"17,175.94",,,,,,,,,,,,,,,,,,,,1870.7,,,,,,,,,,,,,,,,,N,N,N
1008458,1.1007E+11,"SNG Station 4165 DeArmanville, AL",Anniston,AL,36207,539 Chevron Rd,CALHOUN COUNTY,33.62,-85.78,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"16,402.45","11,992.60","4,403.00",6.85,,,,,,,,,,"12,000.10",,,,,,,,,,,,,,,,,,,,4402.35,,,,,,,,,,,,,,,,,N,N,N
1001927,1.10001E+11,"SNG Station 4310 Muldon Storage, MS",PRAIRIE,MS,39756,10156 OLD MAGNOLIA HWY,MONROE COUNTY,33.75,-88.66,486210,"C,W-UNSTG",Petroleum and Natural Gas Systems,"28,167.21","25,002.20","3,151.00",14.01,,,,,,,,,,"25,024.16",,,,,,,,,,,,,,,,,,,,,3143.05,,,,,,,,,,,,,,,,N,N,N
1008243,1.1007E+11,"SNG Station 5000 Shadyside, LA",Franklin,LA,70538,293 Sonat Lane,ST. MARY PARISH,29.73,-91.42,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"14,185.26","11,791.20","2,387.50",6.56,,,,,,,,,,"11,800.46",,,,,,,,,,,,,,,,,,,,2384.8,,,,,,,,,,,,,,,,,N,N,N
1001855,1.10044E+11,"SNG Station 5010 White Castle, LA",WHITE CASTLE,LA,70788,33480 HWY 405,IBERVILLE PARISH,30.2,-91.1,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"35,017.74","28,555.40","6,446.25",16.09,,,,,,,,,,"28,577.59",,,,,,,,,,,,,,,,,,,,6440.15,,,,,,,,,,,,,,,,,N,N,N
1001852,1.10034E+11,"SNG Station 5110 Toca, LA",ST. BERNARD,LA,70085,2400 BAYOU RD,ST. BERNARD PARISH,29.87,-89.83,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"28,685.60","26,304.70","2,366.00",14.9,,,,,,,,,,"26,329.40",,,,,,,,,,,,,,,,,,,,2356.2,,,,,,,,,,,,,,,,,N,N,N
1001655,1.10044E+11,"SNG Station 5122 Franklinton, LA",FRANKLINTON,LA,70438,42621 HWY 16,WASHINGTON PARISH,30.82,-90.18,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"28,599.46","24,521.50","4,064.25",13.71,,,,,,,,,,"24,542.01",,,,,,,,,,,,,,,,,,,,4057.45,,,,,,,,,,,,,,,,,N,N,N
1001857,1.10062E+11,"SNG Station 5130 Pearl River, MS",Foxworth,MS,39483,378 Pine Grove Road,WALTHALL COUNTY,31.32,-90.04,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"25,477.41","25,068.40",395,14.01,,,,,,,,,,"25,093.66",,,,,,,,,,,,,,,,,,,,383.75,,,,,,,,,,,,,,,,,N,N,N
1001654,1.10044E+11,"SNG Station 5211 Gwinville, MS",NEW HEBRON,MS,39140,1064 Sonat Road,LAWRENCE COUNTY,31.73,-90.05,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"58,944.70","51,819.50","7,096.00",29.2,,,,,,,,,,"51,865.00",,,,,,,,,,,,,,,,,,,,7079.7,,,,,,,,,,,,,,,,,N,N,N
1001849,1.10044E+11,"SNG Station 5216 Bay Springs, MS",Bay Springs,MS,39422,453 Country Road 183,JASPER COUNTY,31.95,-89.31,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"61,660.92","59,740.50","1,886.75",33.67,,,,,,,,,,"59,800.22",,,,,,,,,,,,,,,,,,,,1860.7,,,,,,,,,,,,,,,,,N,N,N
1001656,1.10044E+11,"SNG Station 5222 Enterprise, MS",ENTERPRISE,MS,39330,100 COUNTRY ROAD 332,CLARKE COUNTY,32.15,-88.84,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"90,210.90","79,875.40","10,290.50",45,,,,,,,,,,"79,946.25",,,,,,,,,,,,,,,,,,,,10264.65,,,,,,,,,,,,,,,,,N,N,N
1008370,1.10056E+11,"SNG Station 5230 York, AL",Ward,AL,36922,12965 Ward 10,CHOCTAW COUNTY,32.32,-88.18,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"31,951.64","30,046.40","1,888.25",16.99,,,,,,,,,,"30,075.44",,,,,,,,,,,,,,,,,,,,1876.2,,,,,,,,,,,,,,,,,N,N,N
1009338,1.10006E+11,"SNG Station 5245 Selma, AL",Selma,AL,36703,3096 County Road 84,DALLAS COUNTY,32.53,-86.93,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"35,518.62","33,443.10","2,056.75",18.77,,,,,,,,,,"33,475.22",,,,,,,,,,,,,,,,,,,,2043.4,,,,,,,,,,,,,,,,,N,N,N
1010492,1.10045E+11,"SNG Station 5259 Auburn, AL",Auburn,AL,36830,5487 Lee Road 159,LEE COUNTY,32.51,-85.47,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"47,064.09","43,253.90","3,785.75",24.44,,,,,,,,,,"43,294.44",,,,,,,,,,,,,,,,,,,,3769.65,,,,,,,,,,,,,,,,,N,N,N
1009206,1.10009E+11,"SNG Station 5267 Ellerslie, GA",Ellerslie,GA,31807,11480 Warm Springs Rd,HARRIS COUNTY,32.61,-84.82,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"20,055.90","13,246.20","6,802.25",7.45,,,,,,,,,,"13,252.00",,,,,,,,,,,,,,,,,,,,6803.9,,,,,,,,,,,,,,,,,N,N,N
1008250,1.10006E+11,"SNG Station 5272 Thomaston, GA",Thomaston,GA,30286,5276 Highway 19 South,UPSON COUNTY,32.79,-84.25,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"42,082.50","38,642.50","3,418.25",21.75,,,,,,,,,,"38,678.60",,,,,,,,,,,,,,,,,,,,3403.9,,,,,,,,,,,,,,,,,N,N,N
1001926,1.10044E+11,"SNG Station 5277 Ocmulgee, GA",MACON,GA,31210,5675 ARKWRIGHT RD.,BIBB COUNTY,32.94,-83.71,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"30,236.06","25,046.30","5,175.75",14.01,,,,,,,,,,"25,066.06",,,,,,,,,,,,,,,,,,,,5170,,,,,,,,,,,,,,,,,N,N,N
1008226,1.10001E+11,"SNG Station 5283 Hall Gate, GA",Milledgeville,GA,31061,"180 JM Walker Rd, NE",BALDWIN COUNTY,33.06,-83.05,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"24,411.13","18,670.70","5,730.00",10.43,,,,,,,,,,"18,683.18",,,,,,,,,,,,,,,,,,,,5727.95,,,,,,,,,,,,,,,,,N,N,N
1009889,1.10056E+11,"SNG Station 5288 Wrens, GA",Wrens,GA,30833,Highway 17 North,JEFFERSON COUNTY,33.18,-82.37,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"22,214.88","19,066.90","3,137.25",10.73,,,,,,,,,,"19,083.03",,,,,,,,,,,,,,,,,,,,3131.85,,,,,,,,,,,,,,,,,N,N,N
1002680,1.10001E+11,SNYDER GAS PLANT,SNYDER,TX,79549,718 NORTH FM 1611,SCURRY COUNTY,32.75,-100.92,211120,"C,W-PROC",Petroleum and Natural Gas Systems,"69,138.69","68,316.30",784.25,38.14,,,,,,,,,,"66,109.15",,,,,,,,,,,,,,,,,,,3029.542,,,,,,,,,,,,,,,,,,N,N,N
1002614,1.10044E+11,SOLAE CO GIBSON,GIBSON CITY,IL,60936,124 SOUTH ROUTE 47,FORD COUNTY,40.61,-88.18,311224,C,Other,"34,713.92","34,678.30",16.25,19.37,,,,,,,,,,"34,713.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002317,1.1E+11,SOLAR TURBINES INCORPORATED,SAN DIEGO,CA,92123,4200 RUFFIN ROAD,SAN DIEGO COUNTY,32.82,-117.13,333611,C,Other,"42,841.72","42,793.60",21,27.12,,,,,,,,,,"42,841.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011532,1.10064E+11,SOLDOTNA COMBUSTION TURBINE PLANT,Soldotna,AK,99669,41925 Sterling Highway,KENAI PENINSULA BOROUGH,60.5,-151,221112,C,Power Plants,"15,240.39","15,224.50",7.25,8.64,,,,,,,,,,"15,240.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005839,1.10043E+11,SOLID WASTE DISPOSAL AUTHORITY,HUNTSVILLE,AL,35804,4100 LEEMAN FERRY ROAD,MADISON COUNTY,34.69,-86.59,562212,HH,Waste,"188,874.25",,"188,874.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"188,874.25",,,,N,N,N
1002299,1.1E+11,SOLUTIA INC - INDIAN ORCHARD PLANT,SPRINGFIELD,MA,1151,730 WORCESTER STREET,HAMPDEN COUNTY,42.15,-72.53,326113,C,Other,"85,361.38","85,273.70",40,47.68,,,,,,,,,,"85,361.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000708,1.1E+11,SOLUTIA INC ANNISTON PLANT,ANNISTON,AL,36201,702 CLYDESDALE AVENUE,CALHOUN COUNTY,33.65,-85.85,325199,C,Chemicals,"30,474.04","30,442.80",14.25,16.99,,,,,,,,,,"30,474.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005156,1.1E+11,SOLVAY CHEMICALS INC,LONGVIEW,WA,98632,3500 INDUSTRIAL WAY,COWLITZ COUNTY,46.14,-122.98,325180,P,Chemicals,"47,954.10","47,954.10",,,,,,,,,,,,,,,,,,,,,,,"47,954.10",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002889,1.10008E+11,"SOLVAY CHEMICALS, INC.",GREEN RIVER,WY,82935,400 COUNTY ROAD 85,SWEETWATER COUNTY,41.5,-109.76,212391,"C,CC",Minerals,"1,186,366.47","1,181,644.00","1,753.50","2,968.97",,,,,,,,,,"858,862.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"327,504.00",,,,,,,,N,N,N
1002925,1.10013E+11,"SOLVAY SPECIALTY POLYMERS USA, LLC",THOROFARE,NJ,8086,10 LEONARDS LN,GLOUCESTER COUNTY,39.85,-75.21,325211,"C,OO","Industrial Gas Suppliers,Other","12,234.50","12,221.90",5.75,6.85,,,,,,,,,,"12,234.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001748,1.1E+11,"SOLVAY SPECIALTY POLYMERS USA, LLC",AUGUSTA,GA,30906,3702 CLANTON ROAD,RICHMOND COUNTY,33.37,-82.01,325211,C,Other,"46,725.02","46,676.50",22,26.52,,,,,,,,,,"46,725.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011974,1.10042E+11,SOLVAY Specialty Polymers USA - LLC,Borger,TX,79007,600 Spur 119 North,HUTCHINSON COUNTY,35.7,-101.35,325211,C,Other,"32,987.48","32,953.50",15.5,18.48,,,,,,,,,,"32,987.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000140,1.1E+11,SONNEBORN LLC/PETROLIA PLT,PETROLIA,PA,16050,100 SONNEBORN LN,BUTLER COUNTY,41.02,-79.72,324199,"C,MM-IMP,MM-EXP","Petroleum Product Suppliers,Petroleum and Natural Gas Systems","65,865.95","65,796.90",31.5,37.55,,,,,,,,,,"65,865.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002861,1.10001E+11,SONOCO - NEWPORT,NEWPORT,TN,37821,766 INDUSTRIAL ROAD,COCKE COUNTY,36.02,-83.21,322130,C,Pulp and Paper,"31,995.58","31,962.70",15,17.88,,,,,,,,,,"31,995.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004123,1.10044E+11,SONOMA COUNTY CENTRAL DISPOSAL SITE,PETALUMA,CA,94952,500 MECHAM ROAD,SONOMA COUNTY,38.3,-122.74,562212,"C,HH",Waste,"51,989.02",,"51,933.00",56.02,,,,,,,,,"15,518.00",79.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,909.25",,,,N,N,N
1006311,1.10044E+11,SONORA GAS PLANT,SONORA,TX,76950,,SUTTON COUNTY,30.56,-100.59,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","48,828.98","45,285.70","3,518.25",25.03,,,,,,,,,,"41,658.34",,,,,,,,,,,,,,,,,,,7170.638,,,,,,,,,,,,,,,,,,N,N,N
1002691,1.10002E+11,SOUTH CENTRAL IOWA SOLID WASTE AGENCY SCISWA,TRACY,IA,50256,1736 HIGHWAY T17,MARION COUNTY,41.27,-92.95,562212,"C,HH",Waste,"38,147.25",67,"38,080.25",,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,080.25",,,,N,N,N
1006798,1.10002E+11,SOUTH CHESTER CO2 REMOVAL FACILITY,JOHANNESBURG,MI,49751,6250 OLD STATE ROAD,OTSEGO COUNTY,44.92,-84.54,486210,"C,W-PROC",Petroleum and Natural Gas Systems,"669,658.36","667,519.10","2,050.75",88.51,,,,,,,,,,"157,059.81",,,,,,,,,,,,,,,,,,,512598.548,,,,,,,,,,,,,,,,,,N,N,N
1006806,1.10002E+11,SOUTH CUSHMAN LANDFILL,FAIRBANKS,AK,99701,455 SANDURI ST,FAIRBANKS NORTH STAR BOROUGH,64.8,-147.7,562212,"C,HH",Waste,"76,178.09",384.2,"75,793.00",0.89,,,,,,,,,,385.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,792.50",,,,N,N,N
1004682,1.10044E+11,SOUTH DADE SOLID WASTE DISPOSAL FACILITY,GOULDS,FL,33170,23707 SW 97TH AVENUE,MIAMI-DADE COUNTY,25.55,-80.35,562212,HH,Waste,"49,943.25",,"49,943.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,943.25",,,,N,N,N
1006874,1.1E+11,SOUTH DAKOTA SOYBEAN PROCESSORS,VOLGA,SD,57071,100 CASPIAN AVENUE,BROOKINGS COUNTY,44.32,-96.91,311224,C,Other,"38,219.06","38,179.60",18,21.46,,,,,,,,,,"38,219.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004829,1.1E+11,SOUTH HAMPTON RESOURCES INC,SILSBEE,TX,77656,7752 FM 418,HARDIN COUNTY,30.4,-94.23,325110,C,Chemicals,"89,466.06","89,374.00",42,50.06,,,,,,,,,,"89,466.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002466,1.10023E+11,SOUTH SHELBY LANDFILL,MEMPHIS,TN,38116,5494 MALONE ROAD,SHELBY COUNTY,35,-89.91,562212,"C,HH",Waste,"107,147.65",2.9,"107,144.75",,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107,144.75",,,,N,N,N
1002683,1.10009E+11,SOUTH SIDE LANDFILL INC,INDIANAPOLIS,IN,46221,2561 KENTUCKY AVENUE,MARION COUNTY,39.72,-86.21,562212,"C,HH",Waste,"87,682.00",145,"87,529.25",7.75,,,,,,,,,"2,141.40",156.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,525.75",,,,N,N,N
1003190,1.10031E+11,SOUTH TEXAS ELECTRIC COOP,NURSERY,TX,77976,2849 FM 447,VICTORIA COUNTY,28.89,-97.13,221112,"C,D",Power Plants,"114,832.82","114,715.50",53.25,64.07,,,,,,,,,,"2,032.64","112,800.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004408,1.10043E+11,SOUTH WAKE LANDFILL,APEX,NC,27502,6300 OLD SMITHFIELD ROAD,WAKE COUNTY,35.68,-78.84,562212,HH,Waste,"93,863.25",,"93,863.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93,863.25",,,,N,N,N
1005254,1.10024E+11,SOUTHBRIDGE RECYCLING & DISPOSAL PARK,SOUTHBRIDGE,MA,1550,165 BAREFOOT RD,WORCESTER COUNTY,42.11,-72.03,562212,"C,HH",Waste,"50,279.22",19.7,"50,240.75",18.77,,,,,,,,,"5,196.60",46.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,232.75",,,,N,N,N
