GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1012277,110070082221,2017,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012281,110070209522,2017,"Transmission Pipeline Facility, Kinder Morgan Tejas Pipeline LLC","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012282,110070069556,2017,"Transmission Pipeline Facility, Elba Express Company, L.L.C.","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012284,110070082222,2017,"Scissortail Energy Cable Compressor Station McAlester, OK",,McAlester,OK,74501,PITTSBURG COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211112
1012285,110001994316,2017,"TGP Station 555 Collinwood, Cypress Inn, TN",6100 Pumping Station Rd,Cypress Inn,TN,38452,WAYNE COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012286,110070082223,2017,Denver Basin - G&B - AAPG Province 540,1099 18th St. #1800,Denver,CO,80202,DENVER COUNTY,ANADARKO PETROLEUM CORP,1201 Lake Robbins Drive,The Woodlands,TX,77380,100,211111
1012289,110009530392,2017,University of California Santa Cruz,1156 High street,SANTA CRUZ,CA,95064,SANTA CRUZ COUNTY,UNIVERSITY OF CALIFORNIA SANTA CRUZ,1156 HIGH ST,SANTA CRUZ,CA,95064-0001,100,611310
1012290,110070082224,2017,"Transmission Pipeline Facility, El Paso Natural Gas Company, L.L.C.","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012291,110070209525,2017,"Transmission Pipeline Facility, Colorado Interstate Gas Company, L.L.C.","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012297,110070209526,2017,"Hiland Partners Roosevelt Gas Plant Watford City, ND",,Watford City,ND,58854,MCKENZIE COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211112
1012298,110070082225,2017,"Evergreen Natural Resources, LLC. Las Vegas-Raton",27000 Highway 12,Trinidad,CO,81082,,PIONEER NATURAL RESOURCES USA INC,"5205 N. O'Connor Blvd, Suite 200",Irving,TX,75039,100,211111
1012300,110070082226,2017,San Juan Basin (580) Gathering and Boosting,1111 Travis St,Houston,TX,77002,HARRIS COUNTY,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100,211111
1012301,110070082227,2017,"ConocoPhillips' Williston, Gathering & Boosting (395)",925 N. Eldridge Parkway,Houston,TX,77079,HARRIS COUNTY,CONOCOPHILLIPS,600 N. Dairy Ashford,Houston,TX,77079,100,211111
1012305,110002701238,2017,Chevron MCA 430 Permian Basin Gathering and Boosting,6001 Bollinger Canyon Road,San Ramon,CA,94583,CONTRA COSTA COUNTY,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,211111
1012310,110002701238,2017,San Juan Basin Gathering and Boosting,200 Energy Court,Farmington,NM,87401,CONTRA COSTA COUNTY,"ENDURING RESOURCES, LLC","511 16th Street, Suite 700",Denver,CO,80202,100,211111
1012311,110002701238,2017,Chevron MCA 595 Piceance Basin Gathering and Boosting,6001 Bollinger Canyon Road,San Ramon,CA,94583,CONTRA COSTA COUNTY,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,211111
1012317,110070082231,2017,"Uinta Basin,AAPG Province 575, Gathering & Boosting",,Bluebell,UT,84007,DUCHESNE COUNTY,ANADARKO PETROLEUM CORP,1201 Lake Robbins Drive,The Woodlands,TX,77380,100,211111
1012318,110037102587,2017,National Institute of Standards and Technology,"100 Bureau Drive, MS 1730",Gaithersburg,MD,20899,MONTGOMERY COUNTY,US GOVERNMENT,,,,,,921190
1012321,110070082232,2017,"Pioneer Natural Resources USA, Inc. Permian",303 W. Wall St. Ste 101,Midland,TX,79702,MIDLAND COUNTY,PIONEER NATURAL RESOURCES USA INC,"5205 N. O'Connor Blvd, Suite 200",Irving,TX,75039,100,211111
1012322,110070082233,2017,NFG Midstream Trout Run Gathering System,1705 Liberty Drive,Williamsport,PA,17701,LYCOMING COUNTY,NATIONAL FUEL GAS CO,6363 Main Street,Williamsville,NY,14221,100,211111
1012324,110070082235,2017,WR-551A,,Offshore,LA,0,,SHELL OIL CO,910 Louisiana St,Houston,TX,77002,100,211111
1012325,110070082236,2017,"Chesapeake Operating LLC, 220 - Gulf Coast Basin G&B",6100 N. Western Avenue,Oklahoma City,OK,73118,OKLAHOMA COUNTY,CHESAPEAKE ENERGY CORP,P.O. Box 18496,Oklahoma City,OK,73154,100,211111
1012328,110013287380,2017,GM Lansing Grand River,920 Townsend St,Lansing,MI,48933,INGHAM COUNTY,GENERAL MOTORS LLC,300 Renaissance Drive,Detroit,MI,48265,100,336111
1012329,110070082237,2017,Powder River Basin - G&B - AAPG Province 515,1099 18th St. #1800,Denver,CO,80202,DENVER COUNTY,ANADARKO PETROLEUM CORP,1201 Lake Robbins Drive,The Woodlands,TX,77380,100,211111
1012332,110070082238,2017,Mustang Gas Products 360 Anadarko Basin,9800 North Oklahoma Avenue,Oklahoma City,OK,73114,OKLAHOMA COUNTY,MUSTANG FUEL CORP,9800 North Oklahoma Avenue,Oklahoma City,OK,73114,100,211111
1012335,110070082239,2017,Ensign Gulf Coast Basin-Gathering & Boosting,5911 CR 136,Pawnee,TX,78145,,PIONEER NATURAL RESOURCES USA INC,"5205 N. O'Connor Blvd, Suite 200",Irving,TX,75039,100,211111
1012336,110070082240,2017,NFG Midstream Clermont Gathering System,27 Memory Lane,Mount Jewett,PA,16740,,NATIONAL FUEL GAS CO,6363 Main Street,Williamsville,NY,14221,100,211111
1012340,110070082241,2017,Mustang Gas Products 355 Chautauqua Platform,9800 North Oklahoma Avenue,Oklahoma City,OK,73114,OKLAHOMA COUNTY,MUSTANG FUEL CORP,9800 North Oklahoma Avenue,Oklahoma City,OK,73114,100,211111
1012341,110070082242,2017,Green River Basin - G&B - AAPG Province 535,1099 18th St. #1800,Denver,CO,80202,DENVER COUNTY,ANADARKO PETROLEUM CORP,1201 Lake Robbins Drive,The Woodlands,TX,77380,100,211111
1012342,110070082243,2017,"Pioneer Natural Resources USA, Inc. Anadarko",P.O. Box 2788,Amarillo,TX,79105,,PIONEER NATURAL RESOURCES USA INC,"5205 N. O'Connor Blvd, Suite 200",Irving,TX,75039,100,211111
1012348,110070082244,2017,California Resources Production Corporation- LA Basin Gathering and Boosting,"1 World Trade Center, Suite 1500",Long Beach,CA,90802,,CALIFORNIA RESOURCES CORP,10889 Wilshire Boulevard,Los Angeles,CA,90024-4201,100,211120
1012351,110070082245,2017,California Resources Production Corporation- Ventura Basin Gathering and Boosting,2575 Vista Del Mar Drive,Ventura,CA,93001,,CALIFORNIA RESOURCES CORP,10889 Wilshire Boulevard,Los Angeles,CA,90024,100,211120
1012352,110070082246,2017,Nucor Steel Longview,"5400 W Loop 281, Bldg 52",Longview,TX,75603,,NUCOR CORP,"1915 Rexford Road, Suite 400",Charlotte,NC,28211,100,331111
1012353,110070225663,2017,430 Permian Basin GB DEC,333 West Sheridan Ave,Oklahoma City,OK,73102,OKLAHOMA COUNTY,DEVON ENERGY CORP,333 West Sheridan Avenue,Oklahoma City,OK,73102,100,211111
1012355,110001175530,2017,Aera Energy Coastal G and B,66893 Sargent Road,San Ardo,CA,93450,MONTEREY COUNTY,SHELL OIL CO,910 Louisiana Street - One Shell Plaza,Houston,TX,77002,51.8,211120
1012355,110001175530,2017,Aera Energy Coastal G and B,66893 Sargent Road,San Ardo,CA,93450,MONTEREY COUNTY,EXXONMOBIL CORP,800 Bell Street,Houston,TX,77002,48.2,211120
1012357,110070082248,2017,Aera Energy San Joaquin G and B,10000 Ming Avenue,Bakersfield,CA,93311,,EXXONMOBIL CORP,800 Bell Street,Houston,TX,77002,48.2,211120
1012357,110070082248,2017,Aera Energy San Joaquin G and B,10000 Ming Avenue,Bakersfield,CA,93311,,SHELL OIL CO,910 Louisiana Street - One Shell Plaza,Houston,TX,77002,51.8,211120
1012358,110070082249,2017,"Merit Energy Co., South Texas G&B – 220","13727 Noel Road, Suite 1200",Dallas,TX,75240,DALLAS COUNTY,OCCIDENTAL PETROLEUM CORP,10889 Wilshire Blvd,Los Angeles,CA,90024,100,211111
1012359,110030905947,2017,Laredo Basin 430 B&G,"15 W 6th Street, Suite 900",Tulsa,OK,74119,TULSA COUNTY,LAREDO PETROLEUM,"15 W. Sixth Street, Suite 1800, Tulsa, OK 74119",Tulsa,OK,74119,100,211111
1012360,110070082250,2017,CRPC - San Joaquin Valley Gathering and Boosting,"900 Old River Road, Plaza",Bakersfield,CA,93311,,CALIFORNIA RESOURCES CORP,"9200 Oakdale Avenue, 9th Floor",Los Angeles,CA,91311,100,211111
1012361,110070082251,2017,CRPC – Sacramento Valley Basin Gathering and Boosting,"900 Old River Road, Plaza",Bakersfield,CA,93311,,CALIFORNIA RESOURCES CORP,"9200 Oakdale Ave, 9th Floor",Los Angeles,CA,91311,100,211111
1012364,110070082252,2017,"SemGas, LP 360 Anadarko Basin","6120 S Yale Ave, Ste 1500",Tulsa,OK,74136,TULSA COUNTY,SEMGAS LP,"6120 S Yale Avenue, Suite 1500",Tulsa,OK,74136,100,211111
1012365,110070082253,2017,WPX Energy Permian LLC Boosting and Gathering,333 West Sheridan,Oklahoma City,OK,73102,,WPX ENERGY INC,1001 17th Street Suite 1200,DENVER,CO,80202,100,486210
1012373,110067566440,2017,Red Gate Power Plant,3428 WEST FM 490,Edinburg,TX,78541,HIDALGO COUNTY,SOUTH TEXAS ELECTRIC COOPERATIVE INC,2849 FM 447,Nursery,TX,77976,100,221112
1012374,110018919946,2017,"Alumax Mill Products, Inc.",300 Alumax Drive,Texarkana,TX,75501,BOWIE COUNTY,ARCONIC INC,201 Isabella Street,Pittsburgh,PA,15212,100,331314
1012375,110017420067,2017,"Granges Americas, Inc",400 Bill Brooks Dr.,Huntingdon,TN,38344,CARROLL COUNTY,GRANGES,801 Crescent Centre Drive Suite 600,Franklin,TN,37067,100,331315
1012376,110070082254,2017,"PDC Permian, Inc. 430 Permian Basin","1775 Sherman Street, Suite 3000",Denver,CO,80203,,PDC ENERGY INC,1775 Sherman St. Suite 3000,Denver,CO,80203,100,211111
1012377,110070082255,2017,Grizzly Piceance Basin G&B (595),"5847 San Felipe, Suite 3000",Houston,TX,77050,HARRIS COUNTY,VANGUARD NATURAL RESOURCES INC,"5847 San Felipe, Suite 3000",Houston,TX,77057,100,211111
1012378,110070082256,2017,SPR San Joaquin Basin,1200 Discovery Dr.,Bakersfield,CA,93309,,SENTINEL PEAK RESOURCES,"1200 Discovery Lane, Suite 100",Bakersfield,CA,93309,100,211111
1012380,110070082257,2017,FritoLay,2810 kennedy dr,Beloit,WI,53511,ROCK COUNTY,PEPSICO INC,700 Anderson Hill Rd,Purchase,NY,10577,100,311919
1012381,110070209424,2017,Clinton,1485 Billy Bell Road,Jackson,MS,39213,HINDS COUNTY,Enbridge (US) Inc,5400 Westheimer Court,Houston,TX,77056,100,486210
1012382,110070082258,2017,Glen Karn,180 Mikesell Road,Hollansburg,OH,45332,DARKE COUNTY,Enbridge (US) Inc,5400 Westheimer Court,Houston,TX,77056,100,486210
1012383,110070082259,2017,Energy Transfer 260 - East Texas Basin,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester Drive,Dallas,TX,75225,100,486210
1012385,110070082260,2017,Energy Transfer 415 - Strawn Basin,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester Drive,Dallas,TX,75225,100,486210
1012386,110070082261,2017,Energy Transfer 420 - Fort Worth Syncline,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester,Dallas,TX,75225,100,486210
1012387,110070082262,2017,Energy Transfer 355 - Chautaugua Platform,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester Drive,Dallas,TX,75225,100,486210
1012388,110070082263,2017,Energy Transfer 360 - Anadarko Basin,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester Drive,Dallas,TX,75225,100,486210
1012390,110070082264,2017,Energy Transfer 430 - Permian Basin,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester Drive,Dallas,TX,75225,100,486210
1012392,110070082265,2017,Energy Transfer 220 - Gulf Coast Basin,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester Drive,Dallas,TX,75225,100,486210
1012393,110070082266,2017,Energy Transfer 230 - Arkla Basin,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester Drive,Dallas,TX,75225,100,486210
1012394,110070082267,2017,Baker Pl Rd Landfill,590 Baker Pl Rd,Grovetown,GA,30813,COLUMBIA COUNTY,COLUMBIA COUNTY GA,650B Ronald Reagan Drive,Evans,GA,30809,100,562212
1012395,110070082268,2017,Energy Transfer 160A - Appalachian Basin,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,"800 E Sonterra Blvd, #400",San Antonio,TX,78258,100,486210
1012401,110070082269,2017,BCE-Mach III Midstream Holdings LLC - Lincoln Gas Plant,,Dover,OK,73734,KINGFISHER COUNTY,KINGFISHER MIDSTREAM LLC,"20329 State Highway 249, Suite 450",Houston,TX,77070,100,211112
1012402,,2017,Jonathon Lime Plant,445 Jonathon Quarry Haul Road,Laramie,WY,82072,,PETE LIEN & SONS INC,3401 Universal Dr.,Rapid City,SD,57702-9360,100,327410
1012403,110070082270,2017,WD 105 E (Complex ID # 23415),,Offshore,LA,0,,FIELDWOOD ENERGY LLC,"2000 W. Sam Houston Parkway S, Suite 1200",Houston,TX,77042,100,211111
1012405,110070082271,2017,MP 289 C (Complex ID # 23494),,Offshore,LA,0,,FIELDWOOD ENERGY LLC,"2000 W. Sam Houston Parkway S, Suite 1200",Houston,TX,77042,100,211111
1012406,110070082272,2017,ST 308 A (Complex ID # 1500),,Offshore,LA,0,,FIELDWOOD ENERGY LLC,"2000 W. Sam Houston Parkway S, Suite 1200",Houston,TX,77042,100,211111
1012407,110070082273,2017,Masonite Corporation,1401 East 4th St.,MARSHFIELD,WI,54449,WOOD COUNTY,MASONITE NORTH AMERICA,201 North Franklin Street,Tampa,FL,33602,100,321911
1012409,110070082274,2017,Transmission Pipeline - Florida Gas Transmission,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester Drive,Dallas,TX,75225,100,486210
1012411,110011829129,2017,"CWA Authority, Inc. Belmont Advanced Wastewater Treatment Plant",2700 South Belmont Avenue,Indianapolis,IN,46221,MARION COUNTY,CITIZENS ENERGY GROUP,2020 N Meridian St.,Indianapolis,IN,46202,100,221320
1012412,110070082275,2017,Black Bear Gathering and Boosting – Arkla Basin,1716 Friendship Rd,Frierson,LA,71027,DE SOTO PARISH,"Black Bear Midstream, LLC",1716 Friendship Road,Frierson,LA,71027,100,486210
1012413,110070082276,2017,Transmission Pipeline - Trunkline Gas Co,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester Drive,Dallas,TX,75225,100,486210
1012414,110045006943,2017,Pio Pico Energy Center,7363 Calzada De La Fuente,San Diego,CA,92154,SAN DIEGO COUNTY,IIF US HOLDING LP,"270 Park Avenue, 7th Floor",New York,NY,10017,100,221112
1012416,110012689082,2017,"Texas Eastern Transmission, LP",5400 Westheimer Court,Houston,TX,77056,HARRIS COUNTY,Spectra Energy,5400 Westheimer Court,Houston,TX,77056,100,486210
1012418,110070082277,2017,Transmission Pipeline - Transwestern Pipeline Company LLC,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester Drive,Dallas,TX,75225,100,486210
1012420,110070082278,2017,Algonquin Gas Transmission L.L.C.,5400 Westheimer Court,Houston,TX,77056,HARRIS COUNTY,Enbridge (US) Inc,5400 Westheimer Court,Houston,TX,77056,100,486210
1012421,110070082279,2017,Ozark Gas Gathering LLC 345 Arkoma Basin GB,5400 Westheimer Court,Houston,TX,77056,HARRIS COUNTY,Enbridge (US) INC,5400 Westheimer Court,Houston,TX,77056,100,486210
1012422,110070082280,2017,Laurens Co - Old Macon Road MSWL,1645 Old Hawkinsville Road,Dublin,GA,31021,LAURENS COUNTY,LAURENS COUNTY SOLID WASTE MANAGEMENT AUTHORITY,1101 L Hillcrest Parkway PMB#417,Doublin,GA,31021,100,562212
1012424,110000410323,2017,"Continental Dairy Facilities, LLC",999 W. Randall St,Coopersville,MI,49404,OTTAWA COUNTY,SELECT MILK PRODUCERS INC,5151 Beltline Road,Dallas,TX,75254,100,311514
1012427,110070082281,2017,Transmission Pipeline - Panhandle Eastern Pipeline Co,8111 Westchester Drive,Dallas,TX,75225,DALLAS COUNTY,ENERGY TRANSFER PARTNERS LP,8111 Westchester Drive,Dallas,TX,75225,100,486210
1012430,110070082282,2017,Rochester Gas and Electric - Subpart DD,89 East Avenue,Rochester,NY,14649,MONROE COUNTY,IBERDROLA USA INC,89 East Avenue,Rochester,NY,14649,100,221122
1012432,110070082283,2017,Durango Midstream - Permian Basin Gathering & Boosting,,The Woodlands,TX,77380,LEA COUNTY,AKA ENERGY GROUP LLC,"125 Mercado St, Suite 205",Durango,CO,81301,100,486210
1012433,110070082284,2017,Merit Energy 345 Arkoma Basin GB,13727 Noel Drive,Dallas,TX,75240,DALLAS COUNTY,BHP BILLITON,1500 Post Oak Boulevard,Houston,TX,77056,100,211111
1012435,110070082285,2017,Robstown Fractionator,,Robstown,TX,78380,NUECES COUNTY,SOUTHCROSS ENERGY,1717 Main Street Suite 5200,Dallas,TX,75201,100,211112
1012436,110070082286,2017,SKB Lansing Landfill,52563 243rd Streed,Austin,MN,55912,MOWER COUNTY,WASTE CONNECTIONS INC,10001 Woodloch Forest Drive,The Woodlands,TX,77380,100,562212
1012437,110070082287,2017,Blackbeard Operating - 360 - Anadarko Basin,"Two West Second Street, STE 1700",Tulsa,OK,74103,,TECOLOTE ENERGY LLC,"401 S BOSTON, SUITE 1500",TULSA,OK,74103,100,211111
1012438,110070082288,2017,Durango Midstream - Anadarko Basin Gathering & Boosting,"2002 Timberloch Place, Suite 110",The Woodlands,TX,77380,MONTGOMERY COUNTY,Durango Midstream LLC,"2002 Timberloch Place, Suite 110",The Woodlands,TX,77380,100,486210
1012439,110070082289,2017,Aka Energy LLC Denver Basin Gathering & Boosting,13472 Weld County Road,Gilcrest,CO,80623,,AKA ENERGY GROUP LLC,"125 Mercado St, Suite 205",Durango,CO,81301,100,486210
1012440,110070082290,2017,Atlas-160-Appalachia-OH-B & G,1000 Commerce Drive,Pittsburgh,PA,15275,ALLEGHENY COUNTY,ATLAS ENERGY GROUP LLC,"1000 Commerce Drive, Suite 400",Pittsburgh,PA,15275,100,211111
1012445,110070082291,2017,"Davis Gas Processing, Inc. 430 Permian Basin GB",211 North Colorado,Midland,TX,79701,,"Davis Gas Processing, Inc",211 North Colorado,Midland,TX,79701,100,211111
1012446,110070082291,2017,"WTG Jameson, L.P. 430 Permian Basin GB",211 North Colorado,Midland,TX,79701,,"WTG Jameson, LP",211 North Colorado,Midland,TX,79701,100,211111
1012448,110028008279,2017,Cree RTP,3028 E. Cornwallis Road,Durham,NC,27709,DURHAM COUNTY,CREE INC,4600 Silicon Drive,Durham,NC,27703,100,334413
1012449,110070082292,2017,"Blackbeard Operating, LLC - 430 Permian Basin",201 W Wall St.,Midland,TX,79701,,BLACKBEARD OPERATING LLC,201 W Wall Street,Midland,TX,79701,100,211111
1012450,110070082293,2017,MAVERICK - BASIN 305 G&B,1165 ELKVIEW DRIVE,GAYLORD,MI,49735,OTSEGO COUNTY,BREITBURN ENERGY CO LP,1165 ELKVIEW STREET,GAYLORD,MI,49735,100,211111
1012451,110070082294,2017,"James Lake Midstream, LLC 430 Permian Basin GB","333 Clay Street, Suite 3636",Houston,TX,77002,HARRIS COUNTY,JAMES LAKE MIDSTREAM LLC,"333 Clay Street, Suite 4500",Houston,TX,77002,100,211111
1012452,110070082295,2017,BPX Energy 220 Gulf Coast Basin GB,501 Westlake Park Blvd,Houston,TX,77079,HARRIS COUNTY,KINDER MORGAN INC,"500 Dallas St, Suite 1000",Houston,TX,77002,25,211111
1012452,110070082295,2017,BPX Energy 220 Gulf Coast Basin GB,501 Westlake Park Blvd,Houston,TX,77079,HARRIS COUNTY,BHP BILLITON,1500 Post Oak Blvd,Houston,TX,77056,75,211111
1012453,110070082296,2017,Dugan Production Corp-San Juan Basin G&B,709 E. Murray Drive,Famington,NM,87499,,DUGAN PRODUCTION CORP,709 E. Murray Drive,Famington,NM,87499,100,211111
1012455,110070082298,2017,Durango Midstream - Sedgwick Basin Gathering & Boosting,"2002 Timberloch Place, Suite 110",The Woodlands,TX,77380,MONTGOMERY COUNTY,Durango Midstream LLC,"2002 Timberloch Place, Suite 110",The Woodlands,TX,77380,100,486210
1012457,110070082291,2017,"WTG Gas Processing, L.P. 430 Permian Basin GB",211 North Colorado,Midland,TX,79701,,"WTG Gas Processing, LP",211 North Colorado,Midland,TX,79701,100,211111
1012459,110070082300,2017,ExxonMobil 535 Green River GB (LaBArge Gathering & Boosting),13 miles NW of LaBarge,LaBarge,WY,83123,,EXXONMOBIL CORP,5959 Los Calinas Blvd,Irving,TX,75039,100,211111
1012460,110070071610,2017,"PDC Permian, Inc. 430 Permian Basin GB","1775 Sherman Street, Suite 3000",Denver,CO,80203,DENVER COUNTY,PDC ENERGY INC,1775 Sherman St. Suite 3000,Denver,CO,80134,100,211111
1012461,110070082291,2017,WTG South Permian Midstream LLC 430 Permian Basin GB,211 North Colorado,Midland,TX,79701,,WTG South Permian Midstream LLC,211 North Colorado,Midland,TX,79701,100,211111
1012462,110070082301,2017,"SWEPI LP (Shell), Appalachian Basin (Eastern Overthrust Area) 160A, GB",150-E N. Dairy Ashford,Houston,TX,77079,HARRIS COUNTY,SHELL OIL CO,910 Louisiana Street,Houston,TX,77002,100,211111
1012463,110070082302,2017,South Eddy Cryo Plant,,Loving,NM,88256,EDDY COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,1100 Louisiana Street,Houston,TX,77002,100,211112
1012464,110070082303,2017,"Divide Creek Gathering System, LLC",2322 Divide Creek Rd,Silt,CO,81652,,Divide Creek Gathering System LLC,922 East Second Avenue,Durango,CO,81301,100,213112
1012465,110070082304,2017,TARGA Buffalo Gas Processing Plant,2833 N FM 1212,Stanton,TX,79782,,TARGA RESOURCES,"811 Louisiana, Suite 2100",Houston,TX,77002,73,211112
1012465,110070082304,2017,TARGA Buffalo Gas Processing Plant,2833 N FM 1212,Stanton,TX,79782,,Pioneer Natural Resources USA Inc,5205 N. O?Connor Blvd. Ste. 200,Irving,TX,75039,27,211112
1012466,110070082305,2017,Targa Resources Corp. 350 South Oklahoma Folded Belt GB,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES,"811 Louisiana, Suite 2100",Houston,TX,77002,100,211111
1012467,110070082306,2017,EQM Olympus Midstream LLC - Basin 160A,2200 Energy Drive,Canonsburg,PA,15317,ALLEGHENY COUNTY,EQT CORP,2200 Energy Drive,Canonsburg,PA,15317,100,211112
1012468,110070082307,2017,Enterprise Products Operating LLC 580 San Juan Basin,1100 Louisiana Street,Houston,TX,77002,HARRIS COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,1100 Louisiana Street,Houston,TX,77002,100,486210
1012469,110070082308,2017,Phillips 66 Old Ocean NGL Fractionation Plant,8189 Old FM524 (not a mailing address),Old Ocean,TX,77463,,PHILLIPS 66,2331 CityWest Blvd (P66 Sweeny Frac LLC),Houston,TX,77042,100,211112
1012470,110070082309,2017,Targa Resources Corp. 425 Bend Arch GB,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES,"811 Louisiana, Suite 2100",Houston,TX,77002,100,211111
1012471,110070082306,2017,EQM Poseidon Midstream LLC - Basin 160A,2200 Energy Drive,Canonsburg,PA,15317,ALLEGHENY COUNTY,EQT CORP,2200 Energy Drive,Canonsburg,PA,15317,100,211112
1012472,110070082310,2017,Targa Resources Corp. 345 Arkoma Basin GB,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES,"811 Louisiana, Suite 2100",Houston,TX,77002,100,211111
1012473,110070082311,2017,TransCanada / Columbia Gas Transmission,"700 Louisiana St., Suite 700",Houston,TX,77002,,TRANSCANADA ENERGY USA INC,"700 Louisiana Street, Suite 700",Houston,TX,77002-2700,100,486210
1012474,110005062920,2017,TGP Station 9 VIctoria TX,1925 Old Bloomington Rd. N.,Victoria,TX,77905,VICTORIA COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012475,110070082312,2017,Aera Energy Penn Zier,29010 Shell Road,Coalinga,CA,93210,,EXXONMOBIL CORP,800 Bell Street,Houston,TX,77002,48.2,211120
1012475,110070082312,2017,Aera Energy Penn Zier,29010 Shell Road,Coalinga,CA,93210,,SHELL OIL CO,910 Louisiana Street - One Shell Plaza,Houston,TX,77002,51.8,211120
1012477,110070082313,2017,Baker Gathering Facility,1014 East Montana Ave.,Baker,MT,59313,FALLON COUNTY,MDU RESOURCES GROUP INC,1200 West Century Avenue,Bismarck,ND,58506,100,486210
1012478,110070082314,2017,Enterprise Products Operating LLC 220 Gulf Coast Basin,1100 Louisiana Street,Houston,TX,77002,HARRIS COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,1100 Louisiana Street,Houston,TX,77002,100,486210
1012479,110070082315,2017,"MarkWest Oklahoma Gas Company, L.L.C. - 355 Chautauqua Platform - G&B","1515 Arapahoe Street, Tower 1, Suite 1600",Denver,CO,80202,DENVER COUNTY,MPLX LP,200 East Hardin Street,Findlay,OH,45840,100,486210
1012480,110070082316,2017,Aera Energy Lockwood,29235 Highway 33,Maricopa,CA,93525,,EXXONMOBIL CORP,800 Bell Street,Houston,TX,77002,48.2,211111
1012480,110070082316,2017,Aera Energy Lockwood,29235 Highway 33,Maricopa,CA,93525,,SHELL OIL CO,910 Louisiana Street - One Shell Plaza,Houston,TX,77002,51.8,211111
1012481,110070082317,2017,"Hydro Extrusion USA, LLC",1550 North Kirby Lane,Spanish Fork,UT,84660,UTAH COUNTY,SAPA EXTRUSIONS INC,"6250 N. River Rd, Suite 5000",Rosemont,IL,60018,100,332813
